provincia_id,fecha,hr_media,hr_min,hr_max,tmed,tmin,tmax,prec,velmedia,racha,pres_max,pres_min,sol
36,2022-02-19,75.18,53.7,95.0,7.24,1.71,12.76,0.02,1.3,6.46,1014.87,1010.83,9.53
37,2022-02-19,64.14,47.07,87.57,4.67,-0.59,9.92,0.0,4.44,12.46,914.32,907.04,7.2
38,2022-02-19,72.21,53.98,93.97,13.25,10.24,16.27,12.1,5.77,16.2,972.67,968.16,6.42
39,2022-02-19,79.95,61.42,95.32,6.31,2.68,9.93,0.85,2.06,9.5,985.56,981.29,5.85
40,2022-02-19,66.0,46.0,94.88,3.3,-2.01,8.6,0.05,3.16,9.53,869.25,861.75,4.4
41,2022-02-19,70.38,51.88,94.38,13.64,8.59,18.68,0.0,1.54,6.76,995.54,988.42,8.2
42,2022-02-19,61.77,45.15,89.0,2.87,-2.63,8.36,0.0,4.39,11.16,902.3,895.7,7.7
43,2022-02-19,69.09,61.5,89.7,8.39,5.79,10.99,0.12,3.83,11.23,1018.2,1009.7,0.0
44,2022-02-19,75.94,62.76,91.53,3.44,-0.05,6.92,1.53,3.07,10.12,939.73,932.1,0.5
45,2022-02-19,67.7,51.4,90.6,7.55,2.36,12.72,0.87,2.81,9.53,952.27,942.47,1.3
46,2022-02-19,81.05,61.47,93.05,10.78,7.76,13.77,1.35,2.11,9.04,990.87,980.13,0.08
47,2022-02-19,59.33,43.22,87.22,4.58,-1.36,10.49,0.0,2.99,10.91,936.5,929.25,8.95
48,2022-02-19,80.6,61.4,95.5,7.35,3.64,11.08,0.88,2.06,8.45,1016.8,1011.93,3.6
49,2022-02-19,59.14,38.86,87.64,5.24,-0.67,11.18,0.0,2.78,9.75,934.35,927.58,8.53
50,2022-02-19,58.0,44.36,76.86,7.74,3.39,12.09,0.31,5.73,13.72,978.02,970.34,2.58
51,2022-02-19,71.0,63.0,82.0,15.0,13.0,17.0,0.0,2.5,11.9,1013.2,1006.5,8.3
52,2022-02-19,67.0,52.0,82.0,17.0,14.3,19.8,,2.8,9.4,1017.5,1009.8,8.0
1,2022-02-20,85.33,74.0,97.44,5.58,0.18,10.99,0.4,1.02,5.6,970.8,967.9,0.85
2,2022-02-20,59.08,35.92,91.92,8.57,1.78,15.33,0.0,0.74,5.5,946.02,942.42,9.6
3,2022-02-20,69.42,51.67,90.67,12.44,7.49,17.38,0.0,1.89,6.83,1025.03,1021.07,5.8
4,2022-02-20,70.4,55.0,87.6,12.77,9.16,16.41,0.02,3.79,10.51,996.72,991.92,7.5
5,2022-02-20,54.6,38.1,80.7,5.86,-2.36,14.1,0.0,1.66,6.19,900.5,897.7,9.5
6,2022-02-20,51.43,28.13,84.83,10.52,3.15,17.91,0.0,2.5,8.08,983.97,980.08,10.06
7,2022-02-20,69.32,46.93,88.73,11.67,6.6,16.87,0.0,2.17,8.46,1023.16,1019.26,8.45
8,2022-02-20,63.25,40.5,91.23,8.79,3.25,14.29,0.0,2.22,7.27,979.85,976.53,9.43
9,2022-02-20,71.29,54.14,91.71,4.39,-2.97,11.77,0.0,1.35,6.6,933.9,930.5,5.3
10,2022-02-20,47.29,28.31,74.0,9.57,2.39,16.74,0.0,1.64,6.83,988.48,984.95,10.23
11,2022-02-20,74.87,60.5,95.07,13.5,8.49,18.53,0.23,3.95,12.22,1006.8,1003.36,8.25
12,2022-02-20,56.44,39.75,81.62,7.16,0.84,13.44,0.0,3.56,10.77,961.75,958.25,10.25
13,2022-02-20,51.33,25.5,89.9,8.42,1.18,15.68,0.0,1.78,6.94,953.28,949.22,9.98
14,2022-02-20,56.4,34.33,89.13,12.19,5.49,18.91,0.0,1.69,7.66,974.27,970.1,10.5
15,2022-02-20,84.56,66.33,96.72,11.25,7.72,14.79,1.39,2.65,7.35,1015.59,1012.83,5.94
16,2022-02-20,60.4,39.55,89.45,5.51,-2.91,13.9,0.01,1.56,6.08,930.02,926.88,9.2
17,2022-02-20,69.62,43.48,94.0,8.59,1.66,15.49,0.01,1.57,6.06,979.68,976.28,8.8
18,2022-02-20,78.62,58.15,94.62,10.55,6.83,14.23,0.14,1.99,7.35,930.9,927.12,4.73
19,2022-02-20,59.44,43.11,86.0,4.72,-3.98,13.46,0.0,1.72,7.45,926.15,923.05,9.27
20,2022-02-20,94.0,84.56,97.44,7.56,3.71,11.39,2.45,1.6,6.04,1011.64,1009.14,0.43
21,2022-02-20,57.38,39.08,82.46,14.09,7.44,20.72,0.0,2.12,7.7,1009.05,1004.98,10.3
22,2022-02-20,66.36,42.17,88.21,5.34,-1.56,12.24,0.03,2.09,9.25,928.3,925.13,7.47
23,2022-02-20,59.17,36.33,88.58,11.76,6.18,17.37,0.01,1.44,6.36,956.88,952.76,8.37
24,2022-02-20,69.29,48.57,94.07,6.16,-1.26,13.61,0.01,2.44,8.64,916.22,913.2,8.5
25,2022-02-20,68.86,43.73,92.36,4.41,-2.07,10.87,0.02,1.99,7.14,988.75,984.65,10.2
26,2022-02-20,71.0,54.75,89.0,6.12,0.11,12.09,0.05,2.02,8.67,987.6,984.8,3.7
27,2022-02-20,77.18,60.09,92.73,9.94,5.5,14.35,0.05,1.28,5.98,979.6,976.7,2.6
28,2022-02-20,54.9,35.47,82.82,6.23,-2.3,14.72,0.0,1.54,6.98,922.65,919.51,9.88
29,2022-02-20,76.68,64.42,88.89,14.36,11.82,16.85,0.23,3.2,9.14,1017.6,1012.58,3.2
30,2022-02-20,67.78,48.04,90.78,11.8,6.34,17.26,0.0,1.87,7.17,1004.29,1000.45,6.63
31,2022-02-20,83.95,71.57,94.24,6.4,0.86,11.92,1.33,2.2,7.5,985.6,982.95,1.1
32,2022-02-20,73.92,53.75,96.0,8.05,0.76,15.38,0.0,1.15,5.8,974.55,970.95,5.75
33,2022-02-20,76.0,58.88,90.88,10.89,6.75,15.03,0.1,2.07,7.7,1015.93,1012.91,5.47
34,2022-02-20,71.25,52.38,95.5,4.03,-3.82,11.85,0.02,1.89,6.78,917.05,913.75,9.3
35,2022-02-20,63.69,51.06,83.61,14.69,11.76,17.59,0.8,4.72,14.25,1022.53,1018.46,7.22
36,2022-02-20,80.18,65.1,96.9,9.88,4.47,15.32,0.02,1.56,5.8,1016.8,1014.13,6.93
37,2022-02-20,59.79,39.29,89.93,5.23,-3.56,14.04,0.0,1.67,6.69,917.0,913.94,9.93
38,2022-02-20,70.53,58.75,91.51,12.36,9.61,15.11,2.19,5.77,15.95,972.58,968.76,6.94
39,2022-02-20,79.9,61.11,94.58,8.86,3.83,13.9,0.26,2.26,8.65,987.2,984.2,4.62
40,2022-02-20,68.5,49.5,90.12,3.96,-3.18,11.05,0.02,1.74,7.27,872.05,868.75,8.3
41,2022-02-20,61.94,42.88,89.12,13.93,7.44,20.43,0.0,2.01,7.89,999.42,995.48,10.1
42,2022-02-20,67.17,48.92,90.85,3.94,-3.86,11.69,0.0,2.15,7.84,904.8,902.0,6.6
43,2022-02-20,56.73,40.3,82.0,9.56,3.29,15.81,0.0,2.9,10.44,1021.9,1017.85,10.27
44,2022-02-20,68.41,54.12,89.0,4.24,-2.72,11.2,0.0,2.95,10.28,942.67,939.47,5.73
45,2022-02-20,55.6,32.5,92.6,6.95,-1.75,15.65,0.04,1.61,6.67,955.73,952.27,10.35
46,2022-02-20,64.42,39.53,92.05,11.0,5.04,16.96,0.03,1.43,6.87,994.27,990.63,9.72
47,2022-02-20,64.89,44.89,92.33,4.33,-4.68,13.34,0.0,1.34,6.47,939.15,935.25,8.75
48,2022-02-20,91.3,76.5,97.0,8.52,4.53,12.53,1.6,1.42,5.91,1018.33,1015.5,0.2
49,2022-02-20,59.21,40.86,89.14,5.5,-3.21,14.2,0.0,1.55,5.73,936.78,933.05,9.13
50,2022-02-20,62.79,49.21,82.14,8.21,1.3,15.12,0.0,3.63,11.26,980.72,977.24,8.7
51,2022-02-20,82.0,69.0,90.0,14.5,13.3,15.7,0.2,4.4,11.7,1017.8,1012.7,1.1
52,2022-02-20,84.0,75.0,94.0,14.8,12.9,16.6,0.2,4.2,10.0,1021.8,1017.4,1.1
1,2022-02-21,75.44,54.56,97.89,8.04,3.08,13.04,0.29,3.12,11.7,972.7,968.4,5.4
2,2022-02-21,48.67,29.0,84.58,9.58,0.72,18.42,0.0,2.21,8.93,945.08,941.62,9.7
3,2022-02-21,57.08,27.55,89.36,13.93,5.59,22.28,0.0,1.72,7.57,1023.27,1018.03,9.9
4,2022-02-21,60.9,40.7,88.1,13.53,7.5,19.57,0.0,2.66,8.02,996.26,991.32,7.8
5,2022-02-21,54.1,34.6,84.9,8.03,-0.2,16.29,0.0,1.92,7.15,901.8,897.7,10.0
6,2022-02-21,47.87,30.7,75.83,11.54,2.98,20.09,0.0,1.99,6.45,983.53,980.5,10.1
7,2022-02-21,71.37,48.85,94.15,12.09,6.35,17.85,0.0,3.14,10.92,1021.36,1015.41,9.88
8,2022-02-21,59.57,31.0,90.71,10.75,3.34,18.19,0.0,2.71,9.78,977.33,970.47,9.32
9,2022-02-21,63.5,37.79,93.07,5.99,-1.37,13.34,0.0,2.89,10.94,935.05,931.45,8.0
10,2022-02-21,49.48,32.0,73.31,11.82,4.44,19.21,0.0,1.68,7.65,987.48,984.4,10.3
11,2022-02-21,65.47,47.0,90.07,14.87,8.84,20.87,0.0,3.05,9.93,1003.9,1000.67,8.65
12,2022-02-21,47.78,25.22,83.44,10.37,4.12,16.62,0.0,6.0,19.24,960.15,955.55,9.85
13,2022-02-21,49.0,30.56,75.67,9.83,1.46,18.21,0.0,1.48,7.13,952.78,949.75,10.13
14,2022-02-21,46.73,27.87,80.87,11.97,3.18,20.75,0.0,2.11,7.57,974.3,971.07,10.6
15,2022-02-21,84.83,60.94,97.83,10.88,6.27,15.52,0.39,2.93,8.32,1016.46,1013.57,7.42
16,2022-02-21,51.5,29.17,86.58,8.39,-0.02,16.82,0.0,2.72,10.52,930.18,926.7,9.4
17,2022-02-21,60.1,28.05,92.57,10.15,2.37,17.93,0.0,2.23,12.77,977.58,971.58,9.3
18,2022-02-21,57.92,34.46,91.08,11.13,4.51,17.72,0.0,1.56,6.36,931.03,927.38,9.13
19,2022-02-21,52.12,28.44,88.44,7.38,-0.41,15.18,0.0,2.5,9.82,926.65,922.95,9.23
20,2022-02-21,83.38,66.94,97.38,10.19,7.09,13.29,0.84,3.06,11.06,1014.2,1008.88,1.03
21,2022-02-21,37.85,22.38,66.69,14.87,6.83,22.89,0.0,2.14,7.67,1009.1,1005.62,10.5
22,2022-02-21,52.81,23.1,84.41,7.57,1.83,13.3,0.1,5.88,18.98,927.43,924.23,8.1
23,2022-02-21,47.17,30.75,73.92,12.07,4.62,19.51,0.0,1.69,6.86,957.0,953.62,9.33
24,2022-02-21,53.21,23.0,91.14,7.84,0.06,15.56,0.0,3.24,9.72,917.58,913.95,8.83
25,2022-02-21,54.88,21.41,89.91,6.99,-0.17,14.18,0.02,5.16,16.44,986.2,980.4,10.4
26,2022-02-21,66.75,43.5,89.88,8.06,2.84,13.26,0.02,3.28,10.92,989.8,985.3,5.8
27,2022-02-21,76.09,51.27,95.27,9.95,4.55,15.34,0.07,1.35,6.52,980.3,977.9,6.4
28,2022-02-21,50.45,25.65,81.29,9.37,1.4,17.34,0.0,2.52,9.71,923.05,919.36,10.17
29,2022-02-21,70.42,53.79,89.11,14.52,9.65,19.39,0.0,1.78,6.65,1017.24,1013.0,9.1
30,2022-02-21,53.37,24.67,91.89,13.41,4.65,22.17,0.0,2.44,9.14,1003.55,998.09,9.61
31,2022-02-21,72.81,56.24,93.95,8.76,4.38,13.15,0.72,3.75,12.53,987.15,982.8,5.8
32,2022-02-21,69.42,41.92,96.83,9.7,2.04,17.37,0.02,1.28,6.58,974.8,971.2,7.85
33,2022-02-21,77.38,53.54,94.21,10.58,6.03,15.12,0.15,2.3,8.05,1018.36,1013.9,6.47
34,2022-02-21,60.71,30.62,95.5,6.39,-1.9,14.69,0.0,1.74,7.18,918.2,914.65,9.6
35,2022-02-21,70.53,54.97,85.64,13.86,10.22,17.51,0.49,2.63,8.15,1019.89,1016.51,8.27
36,2022-02-21,74.45,51.5,97.0,11.45,5.2,17.71,0.12,1.62,7.39,1016.63,1012.77,7.83
37,2022-02-21,59.86,38.71,93.93,6.43,-1.99,14.85,0.0,2.73,9.01,917.32,914.58,10.18
38,2022-02-21,75.87,61.88,90.52,11.76,8.72,14.8,5.33,2.72,9.97,969.62,965.53,6.48
39,2022-02-21,79.4,58.21,95.68,9.56,5.16,13.96,0.24,3.2,11.51,989.94,985.0,2.08
40,2022-02-21,61.25,31.62,90.25,5.88,-0.9,12.68,0.0,2.67,8.97,873.15,869.75,7.4
41,2022-02-21,46.81,26.25,81.06,14.06,5.98,22.11,0.0,2.07,7.33,999.46,995.84,10.45
42,2022-02-21,57.77,31.54,94.23,5.82,-1.85,13.46,0.0,3.5,11.62,905.5,902.1,9.7
43,2022-02-21,48.82,33.4,77.7,13.45,8.01,18.89,0.0,6.19,17.74,1018.35,1013.15,10.33
44,2022-02-21,58.82,37.29,89.82,7.28,1.05,13.49,0.0,5.47,16.19,942.63,938.23,10.0
45,2022-02-21,51.5,31.3,80.7,9.38,0.48,18.27,0.0,1.71,7.14,955.07,951.77,10.25
46,2022-02-21,46.84,21.68,86.89,13.62,4.73,22.49,0.0,2.27,9.53,992.43,987.53,10.17
47,2022-02-21,61.67,36.67,94.22,6.81,-2.32,15.93,0.0,1.43,5.76,939.75,936.3,9.95
48,2022-02-21,81.8,66.9,96.9,10.34,6.71,13.98,0.52,3.79,12.66,1020.9,1015.77,1.1
49,2022-02-21,59.57,34.71,93.14,7.49,-1.54,16.5,0.0,1.91,7.44,937.65,934.48,9.27
50,2022-02-21,56.79,37.36,85.14,10.23,4.46,16.0,0.0,6.27,16.79,980.48,976.68,9.12
51,2022-02-21,78.0,68.0,93.0,15.1,12.9,17.3,0.0,3.9,9.7,1018.0,1014.3,7.6
52,2022-02-21,82.0,74.0,90.0,14.3,11.0,17.6,0.0,2.5,22.5,1021.9,1017.5,4.6
1,2022-02-22,52.11,15.33,97.11,7.88,-0.97,16.72,0.0,1.43,6.7,972.6,968.5,8.35
2,2022-02-22,30.64,16.5,57.92,10.41,1.12,19.68,0.0,0.82,6.78,945.75,942.9,9.7
3,2022-02-22,49.08,24.0,76.0,12.62,5.61,19.63,0.0,1.89,6.47,1024.1,1020.47,10.33
4,2022-02-22,45.7,24.67,73.33,14.51,8.76,20.26,0.0,3.5,9.42,995.52,992.66,10.4
5,2022-02-22,27.12,13.89,69.78,8.91,0.28,17.76,0.0,1.68,7.5,901.9,897.9,9.9
6,2022-02-22,38.3,17.65,75.61,13.12,4.22,22.04,0.0,2.86,8.74,983.22,978.5,10.16
7,2022-02-22,73.63,52.71,93.17,11.53,5.9,17.16,0.0,2.61,9.55,1022.01,1019.13,9.6
8,2022-02-22,56.0,35.24,85.14,9.86,3.23,16.47,0.0,1.75,7.77,979.6,976.48,9.35
9,2022-02-22,44.17,12.57,88.71,6.6,-3.89,17.11,0.0,1.65,7.28,935.25,931.12,8.9
10,2022-02-22,35.41,18.31,65.55,12.94,5.17,20.69,0.0,1.91,7.18,988.05,982.65,10.37
11,2022-02-22,55.73,37.07,84.0,15.43,7.93,22.93,0.01,3.75,12.31,1005.56,1002.2,9.8
12,2022-02-22,39.62,17.12,67.25,11.18,5.03,17.28,0.0,3.55,14.29,960.9,958.35,10.35
13,2022-02-22,32.08,16.2,65.8,11.39,2.78,20.0,0.0,2.05,7.45,953.1,949.15,10.1
14,2022-02-22,32.13,15.6,66.87,14.41,5.47,23.35,0.0,2.38,7.76,974.17,969.7,10.7
15,2022-02-22,59.67,34.39,92.89,10.49,3.71,17.28,0.0,3.5,9.21,1015.61,1010.64,9.92
16,2022-02-22,29.45,17.75,56.92,9.87,0.61,19.12,0.0,1.96,9.18,930.55,926.88,9.4
17,2022-02-22,57.0,31.33,82.52,10.38,3.03,17.72,0.0,1.95,9.72,979.5,976.38,8.7
18,2022-02-22,45.67,23.08,71.0,13.1,5.83,20.38,0.0,2.29,8.03,931.42,927.5,9.5
19,2022-02-22,28.67,14.22,62.44,8.33,-0.96,17.63,0.0,2.08,8.9,926.9,923.35,9.53
20,2022-02-22,64.56,35.19,95.19,10.12,4.05,16.2,0.0,1.21,5.2,1014.12,1010.18,9.17
21,2022-02-22,35.23,19.92,62.23,17.01,8.72,25.29,0.0,2.1,9.2,1007.6,1004.05,10.2
22,2022-02-22,42.93,19.69,69.72,8.4,0.68,16.11,0.0,3.07,12.25,928.6,925.93,8.33
23,2022-02-22,27.83,16.92,55.0,13.87,6.12,21.6,0.0,1.58,7.29,957.06,953.12,9.4
24,2022-02-22,38.15,18.86,75.07,7.39,-3.18,17.95,0.0,1.72,6.29,917.88,913.32,9.97
25,2022-02-22,47.95,23.1,76.14,7.17,-0.2,14.53,0.0,2.92,10.06,987.9,984.6,10.4
26,2022-02-22,41.43,12.5,86.0,8.15,0.0,16.31,0.0,2.77,7.97,989.9,984.9,10.3
27,2022-02-22,54.73,25.09,84.36,10.07,1.91,18.23,0.0,1.17,6.83,979.8,974.9,10.1
28,2022-02-22,28.11,14.94,52.06,10.5,1.43,19.58,0.0,1.89,7.71,923.25,919.48,10.27
29,2022-02-22,56.58,33.21,81.53,14.78,8.51,21.05,0.0,2.22,8.33,1015.94,1013.44,9.7
30,2022-02-22,35.59,18.59,67.93,13.49,6.34,20.62,0.0,2.27,7.88,1003.45,1000.4,10.3
31,2022-02-22,55.76,24.4,89.0,9.74,2.73,16.77,0.01,3.04,9.24,987.3,982.9,10.2
32,2022-02-22,50.25,22.0,91.58,10.37,-0.16,20.89,0.0,1.32,5.08,974.45,968.65,8.7
33,2022-02-22,62.54,31.32,90.84,10.1,2.86,17.32,0.01,1.58,7.21,998.36,993.95,9.5
34,2022-02-22,44.57,21.75,84.38,6.84,-3.24,16.94,0.0,1.74,6.51,918.35,914.8,9.55
35,2022-02-22,58.39,37.79,83.88,16.23,10.99,21.47,0.0,2.89,8.46,1017.51,1010.63,9.17
36,2022-02-22,51.83,28.2,79.5,12.99,5.12,20.91,0.0,1.79,7.68,1014.8,1010.4,10.03
37,2022-02-22,38.67,16.21,80.21,8.2,-0.39,16.83,0.0,2.82,8.66,917.64,913.66,10.3
38,2022-02-22,70.35,49.06,87.16,12.79,8.43,17.15,0.09,2.74,7.22,966.7,961.48,9.92
39,2022-02-22,63.47,32.42,93.21,9.3,1.44,17.16,0.0,1.54,6.71,989.81,985.76,10.02
40,2022-02-22,28.0,11.75,61.62,7.08,-1.21,15.36,0.0,2.37,8.67,873.55,869.9,8.7
41,2022-02-22,36.69,21.06,67.25,16.34,7.56,25.12,0.0,2.51,9.24,998.42,994.5,10.5
42,2022-02-22,34.85,11.85,72.31,6.26,-3.85,16.38,0.0,2.35,9.04,905.8,902.8,9.9
43,2022-02-22,48.27,26.9,77.4,12.35,5.39,19.34,0.0,4.13,13.46,1020.25,1017.15,10.37
44,2022-02-22,35.2,15.59,72.47,8.51,1.04,15.94,0.0,3.28,12.37,943.0,939.67,10.17
45,2022-02-22,32.2,14.7,63.4,10.91,1.42,20.39,0.0,2.2,8.73,955.57,951.23,10.45
46,2022-02-22,44.17,17.58,73.79,12.57,4.34,20.8,0.0,1.76,7.37,993.17,989.87,10.18
47,2022-02-22,45.0,17.44,87.0,7.06,-3.39,17.49,0.0,1.34,5.91,940.0,935.4,10.35
48,2022-02-22,63.1,27.8,96.1,10.29,2.88,17.73,0.0,1.34,5.51,1020.63,1016.0,9.9
49,2022-02-22,42.93,18.43,81.36,7.49,-2.21,17.18,0.0,1.71,6.18,938.08,933.4,9.3
50,2022-02-22,41.14,17.36,76.36,11.05,3.35,18.74,0.0,4.54,13.76,980.98,977.02,9.64
51,2022-02-22,83.0,75.0,93.0,14.6,12.9,16.4,0.0,3.3,6.7,1016.9,1014.0,6.9
52,2022-02-22,85.0,54.0,96.0,13.8,9.5,18.1,0.0,1.9,5.3,1021.2,1018.2,10.1
1,2022-02-23,53.0,31.78,81.11,7.94,-1.47,17.38,0.0,1.35,4.75,969.0,960.5,10.0
2,2022-02-23,40.45,20.33,71.25,8.92,0.28,17.59,0.0,2.58,8.66,943.52,938.65,6.0
3,2022-02-23,56.83,34.25,78.08,11.04,3.64,18.42,0.0,2.01,7.51,1022.53,1017.87,7.5
4,2022-02-23,46.11,26.4,66.2,13.83,8.76,18.9,0.0,3.92,11.66,993.66,988.44,3.0
5,2022-02-23,39.56,23.78,65.0,8.97,0.3,17.61,0.0,1.81,7.69,897.9,892.1,9.2
6,2022-02-23,39.87,24.74,64.74,13.73,5.85,21.62,0.0,1.7,6.36,978.63,973.77,7.52
7,2022-02-23,70.95,46.61,93.05,11.23,4.64,17.83,0.0,2.39,8.27,1022.3,1017.77,8.4
8,2022-02-23,69.13,42.52,90.38,9.97,3.37,16.58,0.0,2.16,7.31,979.77,974.55,8.76
9,2022-02-23,42.36,21.29,76.86,7.15,-2.99,17.3,0.06,1.54,7.03,931.5,924.05,8.52
10,2022-02-23,39.93,27.34,58.55,12.92,6.43,19.41,0.0,2.14,7.84,982.82,977.42,7.57
11,2022-02-23,48.87,34.36,72.29,16.53,11.37,21.71,0.17,4.77,12.89,1002.23,998.39,7.7
12,2022-02-23,62.89,37.12,86.12,9.88,3.96,15.79,0.0,1.94,7.57,960.1,955.55,8.55
13,2022-02-23,37.17,20.7,62.2,11.71,2.36,21.07,0.0,1.47,6.34,949.4,943.75,6.62
14,2022-02-23,35.0,19.13,60.6,14.49,5.88,23.08,0.0,1.77,7.04,970.07,965.33,9.2
15,2022-02-23,69.11,47.39,90.11,10.23,4.27,16.22,0.01,3.76,9.47,1010.66,1004.21,8.2
16,2022-02-23,36.0,16.0,67.18,8.06,-0.96,17.08,0.0,2.71,9.34,927.92,922.0,8.5
17,2022-02-23,63.38,37.95,90.1,10.62,3.04,18.2,0.0,1.61,7.95,979.08,974.06,9.23
18,2022-02-23,38.58,20.18,65.82,12.84,6.43,19.27,0.0,3.29,9.74,946.03,941.4,6.05
19,2022-02-23,38.88,19.11,75.11,7.69,-2.23,17.62,0.0,1.57,6.75,924.1,917.65,8.9
20,2022-02-23,64.0,39.94,89.0,10.01,1.9,18.12,0.0,1.32,4.91,1010.34,1000.6,8.0
21,2022-02-23,36.46,21.31,69.62,15.8,8.03,23.59,0.27,1.66,6.32,1004.18,1000.08,8.6
22,2022-02-23,53.38,28.39,78.71,7.99,-0.09,16.06,0.0,1.66,6.99,927.2,922.3,8.23
23,2022-02-23,28.33,17.42,47.33,14.86,7.55,22.22,0.0,1.52,7.16,953.38,948.92,7.67
24,2022-02-23,49.14,27.64,82.93,7.18,-1.73,16.09,0.0,1.55,4.88,913.82,906.78,8.8
25,2022-02-23,52.89,27.89,82.26,7.49,-0.75,15.73,0.0,1.88,6.8,986.45,981.15,9.3
26,2022-02-23,48.5,31.25,75.12,7.81,-0.64,16.27,0.0,2.12,7.45,986.0,978.1,10.2
27,2022-02-23,62.18,43.73,87.0,9.92,2.83,17.04,0.0,1.3,5.93,974.9,967.4,8.8
28,2022-02-23,37.7,21.47,61.76,9.87,1.65,18.09,0.0,1.48,5.87,920.17,914.06,8.17
29,2022-02-23,48.05,32.7,71.55,15.41,11.08,19.74,0.01,2.79,8.2,1015.77,1011.52,8.25
30,2022-02-23,56.63,32.96,80.3,10.88,3.78,17.98,0.0,2.66,8.25,1002.21,997.42,6.19
31,2022-02-23,61.43,37.57,88.62,8.97,0.97,16.94,0.0,1.41,7.31,983.3,976.45,9.7
32,2022-02-23,51.25,30.33,84.33,10.22,0.98,19.46,0.0,1.05,5.27,969.65,962.1,7.1
33,2022-02-23,73.5,53.92,91.79,8.7,2.7,14.7,0.02,1.5,5.59,993.95,986.02,7.51
34,2022-02-23,47.25,28.88,74.0,6.98,-2.2,16.11,0.0,1.6,5.84,914.95,907.65,8.2
35,2022-02-23,68.94,45.36,86.14,16.5,12.68,20.32,0.81,3.02,9.07,1015.66,1011.56,5.68
36,2022-02-23,53.85,33.83,82.5,13.11,5.96,20.27,0.0,1.59,7.37,1010.53,1003.77,7.73
37,2022-02-23,48.14,26.36,74.79,8.4,-0.64,17.43,0.0,1.29,5.39,913.84,907.56,7.95
38,2022-02-23,65.97,45.5,86.98,13.23,9.02,17.45,0.22,2.83,7.86,964.72,961.69,9.65
39,2022-02-23,67.35,40.68,90.63,8.15,0.37,15.95,0.0,1.48,5.17,985.87,977.34,8.25
40,2022-02-23,36.25,20.12,65.12,8.4,-0.1,16.91,0.0,2.36,7.1,869.9,864.2,8.4
41,2022-02-23,35.88,20.88,62.06,16.2,8.76,23.63,0.04,2.41,8.37,994.86,990.38,8.2
42,2022-02-23,41.77,21.5,77.75,6.88,-3.42,17.18,0.0,2.21,7.47,902.8,897.0,9.1
43,2022-02-23,70.09,44.9,92.1,10.65,3.65,17.65,0.0,2.14,7.54,1020.2,1015.3,8.7
44,2022-02-23,44.88,23.59,76.35,8.48,0.16,16.79,0.0,2.12,8.02,940.5,934.13,8.4
45,2022-02-23,37.9,23.3,63.0,10.69,1.53,19.86,0.0,1.74,7.54,952.1,945.77,9.4
46,2022-02-23,59.11,34.39,86.33,10.74,3.38,18.12,0.0,1.64,5.91,991.8,987.13,7.57
47,2022-02-23,47.33,26.56,76.44,7.4,-3.08,17.9,0.0,1.56,5.19,935.45,928.6,9.85
48,2022-02-23,64.5,37.2,88.7,9.7,0.97,18.42,0.0,1.74,5.7,1016.53,1006.7,7.8
49,2022-02-23,48.5,28.21,76.07,7.86,-1.74,17.49,0.0,1.85,5.82,933.82,926.78,8.77
50,2022-02-23,47.57,28.29,77.93,9.89,1.44,18.31,0.0,1.58,6.9,978.3,971.9,8.28
51,2022-02-23,81.0,67.0,90.0,15.8,14.0,17.6,0.1,3.9,7.5,1014.1,1010.6,7.8
52,2022-02-23,85.0,77.0,94.0,14.4,11.7,17.2,0.0,3.3,8.1,1018.2,1014.6,1.9
1,2022-02-24,80.22,57.67,94.22,5.92,0.84,10.98,0.92,2.22,8.23,967.7,960.0,2.6
2,2022-02-24,44.67,23.83,81.67,10.87,1.39,20.32,3.25,1.24,6.25,939.6,935.85,6.8
3,2022-02-24,64.75,37.17,88.42,12.4,4.55,20.26,0.05,2.06,7.29,1018.23,1014.07,9.37
4,2022-02-24,54.1,33.5,83.0,14.2,8.7,19.69,1.54,2.99,9.54,990.18,985.62,8.3
5,2022-02-24,45.22,29.78,74.33,8.89,1.57,16.66,0.06,1.48,6.53,893.6,891.1,4.9
6,2022-02-24,60.0,44.7,81.13,11.31,6.35,16.27,0.24,1.36,5.23,975.7,973.0,0.52
7,2022-02-24,71.83,50.05,93.83,12.29,6.57,18.0,0.0,2.25,7.33,1017.92,1014.61,9.58
8,2022-02-24,70.23,48.19,91.95,11.34,6.39,16.27,0.01,1.81,7.41,975.93,972.13,7.06
9,2022-02-24,68.14,47.29,85.93,5.14,-1.39,11.66,0.06,3.05,10.78,928.95,923.65,3.0
10,2022-02-24,51.79,36.21,74.14,11.79,6.23,17.34,0.45,1.44,5.94,979.6,976.9,2.43
11,2022-02-24,70.47,49.64,88.86,15.41,10.73,20.07,0.97,2.45,10.26,1000.99,996.31,3.3
12,2022-02-24,63.29,38.0,89.88,9.86,3.31,16.38,1.62,1.71,7.43,957.0,953.2,8.1
13,2022-02-24,49.17,32.8,76.1,10.51,3.54,17.45,1.31,0.94,6.07,946.08,942.55,1.28
14,2022-02-24,45.8,28.0,79.67,12.97,5.77,20.19,0.2,1.89,7.88,967.63,964.13,3.9
15,2022-02-24,77.78,58.33,93.56,9.84,5.51,14.16,0.12,3.91,12.96,1011.44,1004.94,5.45
16,2022-02-24,46.7,28.2,74.1,9.01,0.11,17.91,3.14,1.21,6.5,923.42,919.95,6.8
