provincia_id,fecha,hr_media,hr_min,hr_max,tmed,tmin,tmax,prec,velmedia,racha,pres_max,pres_min,sol
36,2023-03-01,65.38,49.0,85.5,5.6,0.24,10.97,0.1,1.92,7.88,1009.13,1002.63,8.73
37,2023-03-01,58.21,41.54,85.77,0.18,-5.22,5.61,0.0,1.8,8.32,906.86,902.52,9.3
38,2023-03-01,76.78,62.42,91.0,15.42,11.89,18.93,0.25,2.38,7.11,971.28,968.17,6.31
39,2023-03-01,80.1,61.05,93.75,2.95,-0.19,6.07,2.48,1.53,7.37,979.97,975.24,0.75
40,2023-03-01,68.5,57.62,87.75,-1.64,-5.11,1.85,0.0,2.74,10.2,860.65,856.7,1.8
41,2023-03-01,47.62,29.44,77.25,6.87,-0.91,14.66,0.0,2.34,8.98,990.56,986.72,10.55
42,2023-03-01,61.67,43.31,84.92,-2.04,-7.45,3.35,0.0,3.15,10.47,893.7,889.1,8.9
43,2023-03-01,48.64,33.9,71.3,4.29,-1.1,9.7,0.0,3.17,11.63,1010.65,1006.55,10.63
44,2023-03-01,58.0,42.12,82.35,-1.24,-6.12,3.65,0.0,2.45,9.74,932.0,926.97,5.23
45,2023-03-01,46.4,31.2,73.5,1.63,-5.03,8.29,0.0,1.74,7.1,945.23,940.93,9.45
46,2023-03-01,54.32,33.37,80.32,5.84,-0.09,11.76,0.01,1.91,8.41,983.0,978.33,8.22
47,2023-03-01,60.67,41.78,86.89,1.52,-3.59,6.63,0.0,1.6,7.41,929.2,923.9,7.45
48,2023-03-01,66.11,48.89,88.22,4.23,0.99,7.47,0.01,1.34,7.54,1010.8,1006.2,3.2
49,2023-03-01,63.31,37.77,90.85,1.2,-5.24,7.65,0.0,1.92,8.07,927.62,922.25,7.6
50,2023-03-01,51.29,35.29,76.07,2.39,-3.01,7.79,0.0,3.7,11.08,970.48,965.26,7.92
51,2023-03-01,58.0,46.0,73.0,12.1,9.0,15.2,0.0,3.3,11.7,1008.3,1005.6,7.5
52,2023-03-01,53.0,40.0,70.0,14.0,10.8,17.2,0.0,2.8,10.8,1012.2,1008.7,9.6
1,2023-03-02,79.22,69.56,90.0,2.98,0.73,5.21,0.03,2.22,7.38,962.2,958.35,0.0
2,2023-03-02,43.83,30.75,66.58,2.72,-4.32,9.8,0.0,2.58,9.61,936.38,931.2,9.0
3,2023-03-02,46.08,29.92,73.33,7.48,1.52,13.46,0.0,2.37,9.03,1014.97,1009.7,8.9
4,2023-03-02,42.83,26.92,62.92,9.29,4.24,14.32,0.0,3.44,11.84,993.73,987.7,10.3
5,2023-03-02,58.4,43.3,83.7,1.55,-4.69,7.8,0.0,1.81,7.47,891.7,886.6,10.3
6,2023-03-02,46.88,26.61,79.22,5.53,-2.8,13.86,0.0,1.58,6.65,975.67,972.18,10.68
7,2023-03-02,77.97,63.69,94.53,6.86,2.47,11.18,2.42,3.4,11.67,1014.59,1010.01,1.85
8,2023-03-02,57.27,44.5,75.25,5.02,0.9,9.12,0.0,1.61,6.88,973.92,971.3,1.68
9,2023-03-02,66.46,52.77,86.77,1.61,-3.25,6.46,0.0,2.89,8.62,924.9,920.32,4.4
10,2023-03-02,47.66,29.41,76.07,5.73,-1.79,13.26,0.0,1.94,7.32,978.95,975.58,10.6
11,2023-03-02,47.67,25.79,77.36,9.49,3.04,15.95,0.0,2.16,7.51,1000.6,996.91,10.7
12,2023-03-02,55.78,42.11,73.44,3.29,-1.83,8.39,0.0,4.38,12.76,951.4,947.0,9.0
13,2023-03-02,44.25,26.8,72.0,3.7,-4.62,12.07,0.0,1.64,8.06,944.12,939.55,10.77
14,2023-03-02,45.47,25.93,77.47,5.62,-2.65,13.91,0.0,1.71,7.64,967.0,963.07,11.1
15,2023-03-02,63.67,42.28,90.5,6.61,0.34,12.89,0.01,2.45,7.93,1006.39,1003.43,9.72
16,2023-03-02,50.45,35.08,80.17,1.58,-6.59,9.76,0.0,2.2,9.41,923.17,918.27,9.1
17,2023-03-02,62.15,46.95,82.85,5.26,0.76,9.74,0.09,1.81,7.95,961.12,958.12,4.9
18,2023-03-02,42.83,21.92,69.25,4.91,-1.34,11.13,0.0,2.5,9.51,923.15,918.2,10.6
19,2023-03-02,61.12,43.56,86.78,0.03,-7.3,7.35,0.0,1.98,7.5,916.4,911.1,6.5
20,2023-03-02,75.75,66.88,82.69,5.45,3.12,7.78,0.08,2.51,7.45,1003.34,999.78,0.27
21,2023-03-02,44.93,24.0,76.46,8.17,0.43,15.9,0.0,1.78,6.85,1002.62,999.08,10.7
22,2023-03-02,64.0,46.67,86.73,-0.17,-5.42,5.07,0.01,2.48,9.59,908.15,904.68,3.43
23,2023-03-02,44.27,28.09,69.09,4.9,-2.28,12.1,0.0,1.52,7.05,950.4,946.2,8.65
24,2023-03-02,62.14,39.07,90.79,1.55,-6.42,9.49,0.0,1.88,6.74,907.4,903.28,10.13
25,2023-03-02,65.27,47.5,88.73,0.02,-5.27,5.28,0.07,2.15,7.97,977.7,975.05,4.9
26,2023-03-02,72.12,65.12,83.12,2.11,-0.91,5.14,0.02,2.98,8.78,979.3,975.4,1.8
27,2023-03-02,66.55,45.55,94.18,4.46,-2.48,11.39,0.07,1.4,5.18,970.2,967.0,10.2
28,2023-03-02,54.14,40.26,78.89,2.32,-4.45,9.09,0.0,2.41,8.64,913.11,907.94,9.72
29,2023-03-02,37.7,21.14,59.45,10.84,4.74,16.95,0.0,2.34,8.78,1008.1,1004.12,10.6
30,2023-03-02,39.43,25.29,64.86,7.68,1.86,13.5,0.0,2.86,11.19,995.04,990.2,9.71
31,2023-03-02,73.1,65.81,83.1,2.66,-0.91,6.23,0.26,3.01,9.39,976.75,972.65,0.0
32,2023-03-02,59.75,31.75,95.67,4.25,-5.02,13.51,0.0,0.88,4.82,924.0,920.8,7.75
33,2023-03-02,71.91,51.3,94.57,5.29,0.15,10.42,0.01,1.53,6.19,989.41,986.26,7.25
34,2023-03-02,67.75,46.88,92.62,0.6,-6.66,7.85,0.0,1.93,7.17,908.3,903.9,9.65
35,2023-03-02,74.34,60.14,89.4,17.61,13.72,21.5,0.01,2.94,8.19,1019.55,1017.22,7.0
36,2023-03-02,60.62,36.75,90.5,6.6,-0.74,13.76,0.06,1.7,6.61,1006.53,1003.0,10.43
37,2023-03-02,61.57,40.79,92.21,0.99,-6.19,8.15,0.02,2.03,8.3,907.88,903.62,10.62
38,2023-03-02,78.24,61.85,90.76,15.59,11.77,19.4,0.01,2.84,7.49,970.02,967.82,9.11
39,2023-03-02,71.33,55.71,88.52,4.97,1.25,8.67,0.03,2.12,7.54,979.63,976.1,0.0
40,2023-03-02,74.12,60.38,91.38,-0.88,-6.46,4.68,0.05,1.67,7.11,862.75,857.6,5.35
41,2023-03-02,43.19,24.4,74.6,7.4,-0.92,15.69,0.0,1.23,6.01,992.66,989.0,10.65
42,2023-03-02,67.92,53.54,88.08,-0.72,-6.98,5.53,0.0,3.88,10.65,895.3,890.0,8.5
43,2023-03-02,54.18,42.0,74.4,4.45,-1.15,10.05,0.0,3.41,10.49,1010.85,1008.15,2.7
44,2023-03-02,67.35,56.24,83.53,-0.28,-5.1,4.57,0.0,3.95,11.22,932.27,927.93,0.57
45,2023-03-02,45.9,28.9,72.7,3.53,-4.95,12.0,0.0,1.59,7.34,946.07,941.33,10.9
46,2023-03-02,47.16,29.5,74.78,6.17,-0.54,12.89,0.0,1.78,7.14,984.23,979.57,9.28
47,2023-03-02,64.33,45.89,90.89,1.34,-5.89,8.59,0.0,1.54,7.16,929.85,925.75,8.75
48,2023-03-02,73.33,64.56,87.44,5.6,3.2,7.99,0.06,2.59,8.14,1008.65,1005.25,0.0
49,2023-03-02,61.77,40.92,93.15,2.06,-5.68,9.8,0.0,1.47,6.03,927.8,923.85,9.67
50,2023-03-02,63.14,49.29,80.21,3.04,-2.83,8.9,0.0,4.27,12.98,970.6,966.86,4.02
51,2023-03-02,40.0,28.0,69.0,13.4,9.6,17.3,0.0,1.9,9.7,1010.2,1006.7,9.7
52,2023-03-02,58.0,48.0,87.0,10.9,7.6,14.2,2.0,2.8,9.7,1015.0,1010.4,2.8
1,2023-03-03,90.0,81.44,98.11,3.1,2.08,4.11,0.54,1.28,5.62,963.0,960.9,0.0
2,2023-03-03,43.09,24.58,74.83,4.73,-3.37,12.82,0.0,2.08,8.39,937.28,933.65,10.1
3,2023-03-03,49.0,29.42,76.33,8.33,1.24,15.42,0.0,2.37,8.39,1016.73,1013.07,10.37
4,2023-03-03,49.33,30.75,70.83,10.54,4.57,16.52,0.01,3.71,9.49,993.73,989.63,9.2
5,2023-03-03,52.89,32.8,84.1,3.28,-4.94,11.47,0.0,1.77,7.0,891.5,888.9,10.4
6,2023-03-03,45.7,25.04,78.22,7.44,-1.49,16.38,0.0,1.48,6.08,975.92,972.5,10.46
7,2023-03-03,73.38,53.62,91.26,9.01,4.54,13.49,0.31,1.99,7.3,1015.93,1011.98,4.8
8,2023-03-03,55.86,37.21,80.79,6.77,0.37,13.18,0.0,1.77,7.24,980.98,976.98,9.58
9,2023-03-03,74.46,58.15,91.69,1.15,-3.12,5.44,0.24,2.07,8.24,925.32,922.92,1.47
10,2023-03-03,45.66,27.34,72.79,7.61,-0.36,15.58,0.0,1.6,6.45,979.38,975.68,10.5
11,2023-03-03,50.27,28.86,78.93,9.87,2.0,17.75,0.0,2.15,6.81,1000.51,997.34,10.7
12,2023-03-03,57.22,43.0,76.11,5.2,0.58,9.82,0.0,3.85,11.98,953.55,949.55,10.1
13,2023-03-03,43.33,23.0,74.2,5.95,-3.07,14.93,0.0,1.22,6.15,944.3,941.05,10.43
14,2023-03-03,44.6,24.33,75.0,7.86,-1.37,17.09,0.0,1.5,6.25,966.9,963.3,10.9
15,2023-03-03,67.83,46.33,91.0,7.47,1.25,13.68,0.0,4.05,10.43,1006.31,1003.76,8.4
16,2023-03-03,50.1,33.08,83.25,2.92,-4.92,10.76,0.0,2.3,8.5,923.8,920.93,9.5
17,2023-03-03,60.63,37.7,85.05,6.76,-0.36,13.87,0.0,1.91,8.09,963.72,960.02,8.8
18,2023-03-03,38.54,19.67,66.08,6.83,-0.52,14.2,0.01,2.13,7.51,923.15,919.28,10.7
19,2023-03-03,64.29,43.22,89.56,1.24,-5.06,7.55,0.0,1.95,8.23,917.4,914.3,5.4
20,2023-03-03,83.5,71.5,95.88,5.41,3.71,7.16,0.91,1.09,6.29,1004.86,1001.54,0.0
21,2023-03-03,44.71,24.5,74.93,9.89,1.59,18.19,0.0,2.05,6.65,1002.62,999.28,10.6
22,2023-03-03,60.25,39.3,86.63,3.39,-3.43,10.2,0.0,2.37,8.75,910.92,907.0,8.7
23,2023-03-03,42.82,24.27,71.18,7.62,-0.63,15.85,0.0,1.2,5.18,950.32,947.02,9.9
24,2023-03-03,61.64,34.08,92.62,2.72,-5.55,11.01,0.0,1.94,7.26,926.73,922.7,8.4
25,2023-03-03,61.27,38.65,88.04,2.98,-4.14,10.08,0.03,1.8,7.66,980.55,976.35,10.8
26,2023-03-03,83.12,71.62,93.62,2.59,1.21,3.96,0.25,2.68,7.92,980.2,977.3,0.0
27,2023-03-03,69.91,47.18,93.09,5.57,-1.03,12.21,0.0,1.35,7.48,970.0,967.7,10.1
28,2023-03-03,52.59,32.63,81.63,3.9,-3.58,11.37,0.0,2.07,8.26,913.75,910.47,10.05
29,2023-03-03,44.78,25.73,64.5,11.19,4.69,17.72,0.01,1.96,6.47,1008.06,1004.78,10.5
30,2023-03-03,46.0,23.14,78.79,9.29,1.62,16.94,0.0,2.54,9.1,996.58,991.98,9.97
31,2023-03-03,72.57,58.38,91.67,3.85,0.2,7.49,0.37,3.21,9.19,977.9,974.9,1.8
32,2023-03-03,55.0,26.58,91.58,5.48,-4.18,15.16,0.0,0.97,5.18,924.0,921.5,8.85
33,2023-03-03,73.08,54.7,91.65,5.79,0.87,10.73,0.05,2.02,6.82,989.63,987.69,4.98
34,2023-03-03,69.25,47.12,94.12,1.26,-5.89,8.41,0.0,2.07,8.42,908.5,906.0,9.2
35,2023-03-03,76.29,59.22,89.92,18.27,14.67,21.89,0.01,3.04,8.6,1018.9,1015.13,7.85
36,2023-03-03,63.38,40.42,90.58,7.46,0.01,14.9,0.01,1.58,6.69,1006.4,1003.27,9.25
37,2023-03-03,55.29,33.07,88.64,3.21,-5.36,11.74,0.0,1.74,6.75,907.72,905.14,10.62
38,2023-03-03,77.97,61.74,92.86,15.82,12.06,19.59,0.1,2.45,6.82,969.28,965.65,8.74
39,2023-03-03,79.2,62.8,95.85,5.63,2.96,8.29,2.17,1.99,6.82,980.27,978.07,0.1
40,2023-03-03,69.38,49.62,91.88,0.88,-5.14,6.89,0.0,2.81,8.1,862.5,860.55,7.4
41,2023-03-03,41.56,22.75,71.88,9.16,0.18,18.14,0.0,1.37,5.63,992.9,989.1,10.55
42,2023-03-03,70.54,57.38,90.38,0.44,-3.88,4.75,0.0,3.09,9.45,896.1,893.3,1.1
43,2023-03-03,55.73,37.1,81.1,7.69,1.56,13.84,0.0,3.37,10.63,1013.65,1009.6,10.13
44,2023-03-03,66.35,57.18,85.29,1.41,-2.73,5.54,0.0,3.45,10.58,934.2,930.8,0.53
45,2023-03-03,45.9,24.3,76.1,5.31,-4.14,14.71,0.0,1.17,6.54,946.33,942.87,11.0
46,2023-03-03,50.63,33.32,78.37,7.47,0.8,14.17,0.0,2.25,8.38,985.93,982.1,8.55
47,2023-03-03,62.22,41.0,92.33,2.27,-5.94,10.46,0.0,1.59,6.8,929.95,927.3,9.25
48,2023-03-03,90.11,76.3,96.7,5.22,4.04,6.4,3.11,1.54,5.09,1011.23,1008.63,0.0
49,2023-03-03,60.23,36.0,91.54,3.75,-4.55,12.05,0.0,1.88,6.56,928.4,925.32,9.77
50,2023-03-03,61.57,50.0,83.29,5.02,0.7,9.34,0.0,4.54,11.54,972.7,969.48,5.46
51,2023-03-03,62.0,40.0,77.0,12.4,8.7,16.2,0.0,1.7,4.2,1010.0,1007.4,10.5
52,2023-03-03,44.0,23.0,73.0,10.9,5.9,15.9,0.0,2.2,6.1,1014.3,1011.5,10.7
1,2023-03-04,75.78,56.89,98.89,3.69,-1.86,9.22,0.0,1.73,6.37,963.55,960.8,5.75
2,2023-03-04,44.82,23.58,82.0,6.02,-3.41,15.44,0.0,1.15,6.56,938.6,934.95,10.1
3,2023-03-04,62.83,40.75,85.58,9.06,1.42,16.75,0.0,2.24,7.99,1017.57,1014.5,10.6
4,2023-03-04,60.42,43.33,78.83,10.29,5.3,15.29,0.01,3.31,9.09,995.2,992.13,9.3
5,2023-03-04,56.3,38.0,83.8,3.95,-4.06,11.93,0.0,1.25,6.06,891.9,889.2,10.4
6,2023-03-04,45.09,26.48,74.26,10.12,2.8,17.44,0.0,1.77,6.35,975.38,972.65,7.7
7,2023-03-04,75.38,53.1,94.62,8.77,3.07,14.47,0.01,1.88,6.7,1017.2,1014.48,8.6
8,2023-03-04,60.86,38.45,85.6,7.06,0.69,13.41,0.0,2.14,7.19,977.92,974.24,9.48
9,2023-03-04,70.0,50.62,93.38,3.26,-2.68,9.21,0.01,2.05,6.61,926.08,922.6,6.2
10,2023-03-04,44.72,27.21,69.17,8.81,1.56,16.05,0.0,1.87,7.33,979.72,976.1,10.13
11,2023-03-04,63.67,49.07,81.21,11.95,6.49,17.41,0.0,2.91,8.77,1000.3,997.93,3.1
12,2023-03-04,60.11,36.22,84.44,5.83,-1.01,12.67,0.0,2.12,8.02,954.25,951.15,10.5
13,2023-03-04,39.75,19.6,71.6,7.37,-1.81,16.55,0.0,1.55,5.9,945.25,941.85,10.5
14,2023-03-04,43.67,24.67,71.87,9.45,0.79,18.1,0.0,1.62,6.25,967.23,963.87,9.9
15,2023-03-04,61.56,39.67,87.94,9.32,2.57,16.06,0.0,2.92,8.57,1005.74,1001.66,9.32
16,2023-03-04,47.45,28.0,83.67,4.76,-4.19,13.7,0.0,1.64,6.72,924.77,921.7,9.5
17,2023-03-04,62.75,40.95,86.95,6.7,-0.37,13.76,0.0,1.51,6.86,964.22,961.95,9.4
18,2023-03-04,46.92,24.83,71.17,7.86,1.2,14.54,0.0,1.99,7.19,924.42,920.18,9.75
19,2023-03-04,56.5,32.78,91.89,3.19,-5.94,12.35,0.0,1.25,5.32,918.1,914.45,10.35
20,2023-03-04,71.56,51.56,95.0,6.0,0.95,11.06,0.01,1.67,6.14,1005.54,1002.06,7.97
21,2023-03-04,61.79,43.93,85.29,11.11,5.72,16.51,0.0,1.95,6.65,1002.15,999.5,2.5
22,2023-03-04,55.92,32.1,84.17,4.0,-3.63,11.63,0.0,1.86,7.38,911.25,907.92,8.73
23,2023-03-04,36.4,19.18,61.73,9.56,1.54,17.62,0.0,1.29,5.96,951.02,948.0,9.9
24,2023-03-04,64.38,43.15,94.0,3.31,-4.55,11.18,0.0,1.52,5.78,927.1,922.87,10.45
25,2023-03-04,58.81,35.61,87.87,3.1,-4.13,10.34,0.0,2.18,8.29,981.65,977.7,10.7
26,2023-03-04,72.5,48.62,96.12,4.24,-1.05,9.55,0.0,2.65,8.55,980.7,976.7,10.3
27,2023-03-04,66.18,44.18,90.55,7.02,0.05,14.0,0.02,1.63,7.04,970.2,966.3,10.2
28,2023-03-04,56.41,37.21,85.47,4.67,-2.98,12.32,0.0,1.32,5.73,914.48,911.39,10.03
29,2023-03-04,63.61,46.36,76.82,12.44,8.64,16.22,0.0,2.21,7.56,1009.68,1006.68,4.9
30,2023-03-04,61.5,38.54,87.79,9.16,1.73,16.6,0.0,2.23,7.59,997.36,993.88,9.79
31,2023-03-04,66.57,46.71,93.29,4.48,-2.24,11.21,0.0,2.64,8.91,978.4,974.35,10.2
32,2023-03-04,52.42,28.17,90.75,6.88,-2.61,16.35,0.0,1.35,5.35,924.5,920.9,8.5
33,2023-03-04,73.25,54.25,92.88,6.88,1.6,12.15,0.01,2.13,7.95,989.59,985.87,6.6
34,2023-03-04,67.62,47.75,94.88,3.26,-3.12,9.7,0.0,1.62,6.88,909.1,905.9,9.0
35,2023-03-04,72.34,56.83,88.25,17.17,13.41,20.95,0.0,2.89,8.01,1017.83,1014.74,9.57
36,2023-03-04,57.92,33.0,88.5,9.39,1.38,17.39,0.11,2.03,7.53,1004.93,1001.97,10.25
37,2023-03-04,57.43,36.21,87.64,4.26,-3.55,12.07,0.09,2.11,7.14,908.28,905.32,10.65
38,2023-03-04,76.16,62.12,92.05,15.5,11.89,19.1,0.02,2.29,6.49,968.12,965.13,8.57
39,2023-03-04,76.43,57.7,96.1,5.92,1.09,10.75,0.01,1.47,5.82,980.73,977.33,2.15
40,2023-03-04,65.12,43.12,92.12,2.41,-4.74,9.55,0.0,1.7,6.99,863.2,860.9,9.3
41,2023-03-04,46.06,30.81,69.31,12.12,5.76,18.49,0.0,1.77,6.25,992.5,989.56,4.7
42,2023-03-04,61.08,35.85,93.08,2.96,-5.81,11.77,0.0,1.33,5.44,896.7,893.5,10.2
43,2023-03-04,60.0,37.5,87.1,8.05,1.37,14.7,0.0,2.61,9.46,1014.45,1010.75,10.5
44,2023-03-04,57.65,35.65,88.94,3.52,-4.73,11.76,0.0,1.69,6.62,934.9,930.5,10.4
45,2023-03-04,46.2,27.3,75.3,6.28,-2.83,15.37,0.0,1.31,6.14,947.7,943.73,10.95
46,2023-03-04,58.42,32.32,88.37,8.35,0.2,16.48,0.0,1.79,7.06,986.67,982.43,10.2
47,2023-03-04,63.44,42.11,95.33,3.54,-4.13,11.27,0.0,1.13,6.67,930.65,927.2,8.9
48,2023-03-04,72.89,55.7,96.7,5.87,1.26,10.46,0.0,1.34,4.78,1011.87,1008.63,1.5
49,2023-03-04,65.38,45.0,94.54,3.82,-3.56,11.23,0.0,2.01,6.45,928.82,925.25,9.37
50,2023-03-04,57.86,36.36,88.07,5.73,-2.26,13.72,0.0,2.64,8.83,973.74,968.98,10.06
51,2023-03-04,71.0,53.0,83.0,13.4,11.1,15.8,0.0,3.1,7.2,1011.2,1008.0,5.2
52,2023-03-04,62.0,53.0,74.0,12.8,9.9,15.7,0.0,2.5,6.4,1015.1,1012.7,5.5
1,2023-03-05,69.0,39.67,98.0,4.92,-3.87,13.73,0.0,1.83,7.27,960.9,951.95,6.05
2,2023-03-05,52.18,26.58,91.58,6.62,-1.47,14.67,2.21,1.7,11.21,936.48,930.38,3.15
3,2023-03-05,59.75,32.08,89.83,10.46,2.72,18.22,1.42,2.42,8.56,1015.13,1007.87,8.5
4,2023-03-05,55.5,35.58,82.75,11.1,5.98,16.2,0.12,2.34,11.79,993.43,986.43,7.5
5,2023-03-05,75.1,53.3,94.3,3.38,-1.9,8.69,1.34,1.37,7.35,889.8,883.6,0.4
6,2023-03-05,78.48,56.83,96.22,9.04,6.4,11.69,6.87,2.13,7.53,973.53,968.43,0.06
7,2023-03-05,79.51,58.25,95.85,9.35,3.13,15.57,0.73,2.76,9.9,1015.67,1007.41,8.65
8,2023-03-05,58.41,34.0,84.75,8.01,1.06,14.94,0.0,2.54,9.35,975.92,967.62,9.45
9,2023-03-05,66.08,39.38,93.15,3.22,-5.08,11.52,0.4,2.5,9.27,923.4,916.0,7.0
10,2023-03-05,73.59,46.1,94.72,8.0,5.53,10.48,3.08,1.7,7.11,976.8,971.78,0.0
11,2023-03-05,74.33,54.21,92.64,12.66,7.93,17.37,1.01,2.87,8.97,998.69,995.19,3.15
12,2023-03-05,56.56,30.89,81.22,7.63,0.29,14.99,0.04,1.74,8.22,952.45,944.1,9.75
13,2023-03-05,56.67,34.09,92.91,7.5,1.92,13.07,3.07,2.06,9.73,943.1,937.68,0.57
14,2023-03-05,67.73,39.07,96.4,9.48,4.54,14.41,6.83,1.79,8.01,965.13,960.47,4.1
15,2023-03-05,76.83,57.44,92.28,8.11,3.22,12.99,0.76,2.51,7.01,1001.87,994.74,6.16
16,2023-03-05,57.7,26.75,93.25,4.48,-3.76,12.72,2.34,1.8,10.38,922.87,917.0,2.9
17,2023-03-05,66.75,42.7,91.0,7.14,-0.63,14.92,0.0,1.75,7.41,963.02,954.48,9.45
18,2023-03-05,55.17,28.75,86.5,9.35,3.97,14.73,0.5,1.88,10.29,922.88,917.82,4.2
19,2023-03-05,64.5,35.56,94.44,3.12,-4.46,10.66,1.48,2.32,10.0,915.95,909.5,5.1
20,2023-03-05,73.62,47.06,96.12,6.76,-0.17,13.72,0.02,1.56,5.66,1002.14,993.48,9.0
21,2023-03-05,90.71,74.21,97.93,10.02,6.3,13.75,2.58,1.52,6.45,1000.25,995.68,0.2
22,2023-03-05,52.11,27.37,80.73,4.89,-3.11,12.88,0.0,1.55,7.19,909.78,902.12,8.83
23,2023-03-05,53.8,34.18,94.64,8.8,4.02,13.59,7.66,1.23,7.12,949.38,944.48,1.5
24,2023-03-05,75.77,53.31,95.0,2.83,-3.87,9.53,0.55,2.46,7.58,923.7,916.93,4.45
25,2023-03-05,55.2,29.35,88.35,4.56,-3.66,12.78,0.0,1.84,7.69,978.55,970.05,10.2
26,2023-03-05,58.0,31.5,93.88,5.44,-2.41,13.28,0.0,2.15,8.25,977.4,968.3,9.8
27,2023-03-05,74.18,57.73,93.73,6.39,0.86,11.95,1.11,1.82,6.63,966.4,959.4,5.9
28,2023-03-05,70.32,44.58,94.74,4.06,-1.63,9.75,2.52,1.22,8.55,912.28,906.37,0.12
29,2023-03-05,66.87,48.95,84.32,12.08,7.55,16.61,0.24,1.83,6.43,1007.78,1002.42,1.4
30,2023-03-05,55.57,28.93,91.36,10.09,2.55,17.63,1.36,2.06,7.86,995.35,988.2,5.84
31,2023-03-05,65.8,36.85,95.8,5.4,-3.53,14.34,0.0,1.24,6.08,975.55,966.75,10.0
32,2023-03-05,85.25,72.08,95.75,3.3,-1.0,7.61,3.72,1.32,6.43,921.5,915.0,0.0
33,2023-03-05,73.04,52.71,94.62,7.02,1.06,12.96,0.04,2.2,7.37,985.9,978.54,8.92
34,2023-03-05,71.25,46.75,96.88,2.66,-4.84,10.18,0.3,2.68,8.75,906.3,899.3,7.8
35,2023-03-05,74.63,58.56,88.83,17.03,13.1,20.96,0.01,2.38,7.44,1017.49,1014.03,9.47
36,2023-03-05,83.23,68.67,92.83,6.83,3.22,10.42,4.79,1.7,6.82,1002.47,995.3,0.0
37,2023-03-05,84.0,61.0,95.43,3.5,-0.88,7.89,3.39,2.28,10.52,905.78,899.84,0.18
38,2023-03-05,75.16,57.15,89.8,15.12,11.23,19.0,0.01,2.43,6.92,967.71,964.28,8.73
39,2023-03-05,69.71,48.7,94.15,6.05,-0.75,12.84,0.0,2.03,7.41,977.51,969.47,10.05
40,2023-03-05,74.38,50.5,96.12,2.2,-3.11,7.48,2.14,1.71,8.83,861.5,855.35,0.55
41,2023-03-05,73.07,50.19,94.0,10.84,6.14,15.54,2.37,1.51,6.85,990.66,986.34,0.65
42,2023-03-05,61.25,33.92,91.15,3.18,-5.12,11.49,0.3,3.4,10.65,894.5,887.6,6.9
43,2023-03-05,62.45,33.3,89.9,8.51,0.63,16.4,0.0,1.95,7.18,1012.35,1002.8,9.0
44,2023-03-05,49.18,27.0,87.24,5.13,-3.36,13.59,0.41,2.36,9.39,932.57,924.9,8.33
45,2023-03-05,60.9,36.8,91.4,5.94,-0.4,12.3,1.4,1.54,9.53,944.9,939.3,0.45
46,2023-03-05,53.68,27.47,91.79,9.86,1.19,18.5,1.64,1.84,9.64,984.47,976.5,8.18
47,2023-03-05,79.33,55.11,96.89,2.03,-4.96,9.07,1.83,1.31,5.76,927.65,921.0,0.05
48,2023-03-05,70.89,48.0,95.0,6.71,-0.69,14.12,0.03,1.76,6.42,1008.67,999.47,9.8
49,2023-03-05,85.46,69.77,96.62,1.87,-2.93,6.69,2.56,1.21,5.19,925.65,918.9,0.23
50,2023-03-05,56.21,31.79,88.71,6.39,-2.89,15.69,0.0,1.51,8.58,970.76,962.36,7.7
51,2023-03-05,73.0,68.0,79.0,14.5,12.8,16.2,0.4,2.2,6.9,1009.2,1005.2,5.9
52,2023-03-05,75.0,55.0,86.0,13.4,9.7,17.1,0.0,2.2,7.5,1013.4,1008.6,9.0
1,2023-03-06,74.22,54.0,94.44,6.81,0.48,13.18,0.0,1.6,7.2,952.85,949.05,5.35
2,2023-03-06,70.33,54.17,92.67,8.68,4.85,12.52,1.02,3.04,10.55,932.08,929.32,1.6
3,2023-03-06,57.58,37.08,89.92,13.69,7.72,19.68,0.0,2.94,11.36,1009.0,1006.23,9.8
4,2023-03-06,63.67,44.92,87.75,13.38,8.77,17.97,0.64,4.21,13.37,988.17,985.35,6.2
5,2023-03-06,83.4,65.9,96.0,7.69,3.96,11.42,1.9,2.69,9.22,884.7,881.6,2.5
6,2023-03-06,86.78,68.96,97.48,11.13,7.41,14.85,1.56,2.85,9.92,970.18,965.72,1.76
7,2023-03-06,73.22,50.22,93.95,12.06,7.57,16.48,0.08,2.45,10.92,1007.64,1005.49,7.98
8,2023-03-06,64.36,42.7,86.3,8.73,3.39,14.07,0.01,2.34,8.68,967.88,965.3,5.88
9,2023-03-06,81.23,68.62,93.69,6.28,2.47,10.07,1.46,2.22,8.35,916.45,913.52,1.47
10,2023-03-06,90.97,80.28,97.86,9.06,6.07,12.04,6.72,1.69,6.84,972.98,968.52,0.83
11,2023-03-06,91.67,75.64,97.71,14.11,11.7,16.54,28.39,2.95,11.58,996.37,992.94,0.55
12,2023-03-06,59.56,45.89,79.44,9.4,4.74,14.06,0.06,2.9,10.74,945.2,942.5,4.9
13,2023-03-06,73.25,54.36,94.82,10.27,6.21,14.33,1.1,2.89,8.85,939.32,935.7,3.6
14,2023-03-06,85.53,66.67,98.27,10.99,7.02,14.97,2.84,1.63,7.79,962.47,958.63,4.0
15,2023-03-06,85.0,67.67,96.06,10.42,5.59,15.26,3.09,2.38,7.12,994.79,988.87,4.16
