provincia_id,fecha,hr_media,hr_min,hr_max,tmed,tmin,tmax,prec,velmedia,racha,pres_max,pres_min,sol
1,2025-01-31,77.56,54.0,94.89,4.62,0.03,9.21,3.38,1.48,6.75,970.95,966.7,7.1
2,2025-01-31,64.18,46.55,82.36,6.51,1.03,11.98,0.0,2.04,8.16,944.75,940.72,8.7
3,2025-01-31,62.5,47.58,86.58,10.69,5.61,15.78,0.13,2.13,8.66,1022.77,1017.6,5.6
4,2025-01-31,53.14,36.43,79.0,10.27,5.6,14.91,0.0,3.31,12.39,984.78,980.04,6.8
5,2025-01-31,67.78,44.89,88.56,3.59,-1.59,8.79,0.0,1.77,7.28,899.9,897.7,8.3
6,2025-01-31,67.38,42.57,91.43,7.38,1.62,13.16,0.0,1.8,6.29,984.7,982.12,9.24
7,2025-01-31,82.88,68.48,94.5,9.71,6.12,13.29,4.28,3.46,11.8,1020.64,1015.5,2.77
8,2025-01-31,75.19,60.05,91.2,6.99,2.7,11.27,0.02,1.74,7.68,983.2,979.52,4.38
9,2025-01-31,74.27,49.55,93.73,3.38,-1.67,8.42,0.15,1.56,6.13,943.43,939.77,8.45
10,2025-01-31,58.17,37.59,80.55,7.65,2.06,13.25,0.0,2.02,7.44,988.58,985.9,9.37
11,2025-01-31,65.87,48.0,88.64,10.23,5.01,15.45,0.0,2.07,8.63,1006.33,1003.23,9.75
12,2025-01-31,63.33,47.22,85.0,6.4,1.88,10.91,0.0,3.46,12.35,959.95,956.05,9.4
13,2025-01-31,59.85,43.5,83.33,5.88,0.38,11.38,0.0,1.77,8.47,949.9,947.3,8.93
14,2025-01-31,65.13,45.6,89.2,7.87,1.82,13.92,0.0,1.76,8.49,974.77,972.23,10.0
15,2025-01-31,83.29,64.72,96.94,8.81,4.18,13.46,1.16,2.66,7.02,1015.39,1012.7,4.36
16,2025-01-31,63.55,44.64,84.36,4.98,-0.4,10.37,0.0,2.0,9.26,931.67,928.73,8.7
17,2025-01-31,64.94,47.35,85.59,8.76,4.02,13.51,0.08,2.15,9.25,927.1,923.2,6.05
18,2025-01-31,65.16,41.47,87.47,4.97,0.0,9.95,0.0,2.19,7.95,857.85,854.25,8.3
19,2025-01-31,61.22,37.67,86.33,3.38,-2.19,8.94,0.0,1.73,8.07,925.2,922.5,8.65
20,2025-01-31,80.81,57.12,97.31,7.29,3.34,11.25,7.53,1.19,7.71,1022.4,1017.58,7.6
21,2025-01-31,58.86,37.21,83.07,10.06,4.48,15.61,0.0,2.06,8.44,1011.25,1008.58,10.0
22,2025-01-31,69.38,44.38,92.55,3.82,-1.22,8.83,0.62,2.54,9.56,920.28,916.66,7.37
23,2025-01-31,64.92,46.42,81.42,7.45,1.83,13.08,0.0,1.24,6.22,958.08,955.55,7.9
24,2025-01-31,71.43,47.36,93.57,2.81,-4.0,9.59,1.46,1.51,6.02,916.42,913.22,8.3
25,2025-01-31,73.52,52.86,94.71,2.7,-2.26,7.69,0.02,1.94,8.31,1005.1,1000.6,9.0
26,2025-01-31,72.0,53.25,86.25,4.11,0.24,7.99,0.1,3.03,9.53,988.8,983.7,7.8
27,2025-01-31,75.09,49.18,97.18,6.43,0.73,12.11,0.47,1.25,5.18,979.1,976.2,3.4
28,2025-01-31,59.71,37.63,82.68,4.37,-0.99,9.73,0.02,1.68,9.7,921.63,919.23,9.22
29,2025-01-31,55.26,36.55,78.73,12.07,7.18,16.95,0.02,1.9,9.18,1019.3,1014.72,8.8
30,2025-01-31,54.68,41.18,80.57,10.42,5.49,15.37,0.01,2.66,11.37,1002.58,997.72,4.57
31,2025-01-31,75.15,55.4,92.75,4.78,0.66,8.91,2.72,3.15,9.85,985.65,982.2,8.8
32,2025-01-31,73.75,43.92,97.25,5.98,-1.44,13.42,0.03,0.65,3.75,934.0,931.3,5.75
33,2025-01-31,73.6,47.76,95.48,6.18,0.62,11.73,1.9,1.32,5.96,984.05,978.48,7.78
34,2025-01-31,77.12,53.62,96.12,2.85,-3.14,8.82,1.1,1.26,4.81,916.95,913.65,8.7
35,2025-01-31,63.32,52.81,77.92,16.19,13.86,18.51,2.23,6.13,15.36,1027.47,1022.27,5.98
36,2025-01-31,78.64,55.64,95.64,8.3,2.51,14.1,0.04,1.39,6.83,1010.75,1008.05,8.15
37,2025-01-31,69.36,45.07,93.5,3.65,-2.31,9.61,0.01,1.81,6.77,916.98,914.28,9.18
38,2025-01-31,67.53,51.25,83.59,14.07,11.29,16.85,0.72,6.46,15.59,973.47,969.78,9.17
39,2025-01-31,75.15,51.9,94.0,5.85,1.12,10.58,2.09,1.25,6.91,930.37,926.31,8.75
40,2025-01-31,77.38,59.38,92.75,1.41,-3.18,6.04,0.0,1.43,6.6,871.5,869.15,7.4
41,2025-01-31,64.19,45.5,87.88,8.96,3.13,14.8,0.0,1.89,7.43,1000.64,998.02,9.0
42,2025-01-31,68.23,44.08,87.77,2.39,-2.47,7.27,0.08,3.53,11.03,903.7,900.8,9.4
43,2025-01-31,61.91,48.6,83.1,8.42,4.08,12.74,0.0,4.73,11.79,1020.25,1016.5,9.5
44,2025-01-31,68.82,47.82,86.53,3.54,-0.99,8.07,0.01,3.06,12.06,941.47,937.93,7.3
45,2025-01-31,60.0,36.44,85.33,5.74,-0.26,11.77,0.0,1.58,6.95,954.8,952.07,9.5
46,2025-01-31,61.37,43.58,87.11,10.18,4.54,15.82,0.0,1.47,6.91,992.53,987.6,8.97
47,2025-01-31,77.12,54.38,95.62,3.6,-2.23,9.43,0.0,0.94,4.84,938.9,935.95,8.3
48,2025-01-31,77.1,51.5,95.3,7.66,2.88,12.46,5.63,1.47,7.01,1019.13,1013.43,8.6
49,2025-01-31,69.31,45.23,93.62,4.18,-2.19,10.55,0.0,1.07,5.05,937.02,933.82,8.27
50,2025-01-31,60.77,44.54,79.08,6.37,1.86,10.84,0.22,4.85,13.14,980.06,976.5,6.95
51,2025-01-31,55.0,34.0,81.0,13.4,9.7,17.1,0.0,2.2,8.9,1018.5,1014.4,8.3
52,2025-01-31,74.0,59.0,90.0,12.5,9.6,15.4,8.6,2.2,11.4,1021.8,1017.2,3.9
1,2025-02-01,82.67,67.56,97.56,5.53,1.46,9.6,1.19,2.93,10.57,966.75,962.15,4.6
2,2025-02-01,59.64,39.55,88.82,5.94,-0.9,12.79,0.8,2.75,9.45,943.05,935.55,7.8
3,2025-02-01,53.67,32.17,89.5,10.88,4.16,17.62,3.1,2.83,10.22,1021.6,1013.23,7.77
4,2025-02-01,53.29,31.29,76.71,10.22,4.87,15.58,0.0,3.66,11.85,984.28,974.72,9.5
5,2025-02-01,70.22,53.0,90.44,5.39,-0.93,11.68,0.0,2.13,8.91,897.7,891.3,6.6
6,2025-02-01,78.96,61.91,96.74,8.13,2.31,13.95,0.01,2.27,7.21,983.4,975.93,8.4
7,2025-02-01,87.43,70.83,95.85,8.91,5.48,12.35,11.19,1.68,6.9,1019.94,1013.18,2.18
8,2025-02-01,81.67,64.61,93.5,5.79,2.64,8.94,1.65,1.35,6.37,993.27,988.3,1.0
9,2025-02-01,76.64,59.0,94.18,4.5,-1.06,10.03,0.12,2.75,10.15,939.8,933.77,4.35
10,2025-02-01,68.55,51.1,89.31,9.04,2.76,15.3,0.01,2.1,7.61,986.45,978.78,8.97
11,2025-02-01,72.93,50.14,94.0,9.6,3.93,15.27,0.0,2.78,8.8,1006.0,999.12,8.85
12,2025-02-01,74.11,44.56,90.56,4.7,1.08,8.34,2.13,3.39,10.62,958.0,951.3,2.15
13,2025-02-01,64.67,40.92,91.17,6.29,-0.93,13.5,0.0,1.42,6.7,948.45,940.72,8.9
14,2025-02-01,72.13,50.33,96.53,7.45,1.07,13.82,0.01,1.58,6.81,974.17,966.53,9.7
15,2025-02-01,97.39,94.5,98.22,11.37,9.92,12.83,4.45,1.67,6.83,1012.77,1005.19,0.0
16,2025-02-01,71.09,49.45,91.27,4.55,-2.32,11.4,0.25,1.85,8.86,929.93,922.4,7.0
17,2025-02-01,67.38,48.12,85.12,6.96,3.55,10.36,0.48,1.55,7.68,832.0,827.7,3.7
18,2025-02-01,57.39,33.72,87.39,5.27,-0.66,11.18,0.0,2.74,8.89,866.82,859.94,9.03
19,2025-02-01,68.78,51.56,91.33,3.91,-2.19,9.99,0.15,2.32,10.57,922.9,915.85,5.65
20,2025-02-01,84.5,65.5,98.81,8.06,4.19,11.96,2.0,2.54,10.7,1017.62,1012.5,3.07
21,2025-02-01,76.57,55.64,94.57,8.99,3.45,14.55,0.0,2.38,9.19,1010.68,1003.62,7.4
22,2025-02-01,84.29,63.71,96.14,2.35,-1.92,6.63,2.04,1.61,7.51,917.32,912.54,4.23
23,2025-02-01,65.58,43.75,89.08,6.82,0.98,12.68,0.0,1.6,6.35,957.48,949.98,8.1
24,2025-02-01,75.21,50.92,95.23,5.5,-0.28,11.29,0.28,3.21,11.23,913.3,907.32,4.6
25,2025-02-01,78.5,60.25,93.35,2.21,-2.16,6.58,0.49,1.74,6.64,1001.7,997.1,3.7
26,2025-02-01,76.25,54.5,93.38,5.29,1.12,9.46,0.59,3.65,11.9,983.7,978.9,4.8
27,2025-02-01,96.36,87.91,99.09,9.35,7.39,11.28,3.75,0.92,4.4,976.3,969.2,0.1
28,2025-02-01,66.59,49.05,87.95,5.27,-0.9,11.42,0.01,2.38,9.55,919.52,912.67,7.68
29,2025-02-01,55.05,35.14,80.23,11.54,5.82,17.27,0.0,2.78,10.05,1019.18,1010.22,9.1
30,2025-02-01,50.14,30.64,84.25,10.55,3.45,17.65,0.13,2.82,11.08,1002.02,992.64,8.23
31,2025-02-01,80.35,59.85,97.95,5.98,1.48,10.46,1.78,2.98,10.94,982.2,976.05,5.1
32,2025-02-01,92.58,83.92,97.58,7.69,4.08,11.28,1.48,0.75,4.55,931.5,925.0,0.15
33,2025-02-01,92.28,72.84,98.96,8.24,5.1,11.39,1.84,1.73,7.72,980.28,974.32,1.62
34,2025-02-01,77.62,55.0,96.88,4.3,-2.16,10.76,0.0,2.11,7.85,913.65,907.9,8.9
35,2025-02-01,67.0,52.19,81.61,16.24,13.59,18.9,0.84,4.91,14.37,1025.99,1022.96,7.38
36,2025-02-01,94.64,87.73,99.09,10.52,7.8,13.25,3.97,0.87,3.97,1008.1,1000.8,0.3
37,2025-02-01,79.86,61.5,96.5,5.77,-1.14,12.69,0.86,2.13,6.57,914.84,908.14,7.8
38,2025-02-01,76.23,61.45,89.0,14.35,11.6,17.13,2.16,5.28,15.05,971.93,968.81,6.97
39,2025-02-01,83.74,63.83,97.06,6.62,2.96,10.29,1.69,2.87,13.45,948.82,943.64,0.4
40,2025-02-01,77.75,62.88,93.0,3.16,-1.98,8.29,0.0,2.44,8.5,869.45,863.45,2.75
41,2025-02-01,71.75,48.69,95.19,8.94,2.54,15.36,0.01,2.07,7.33,1000.18,992.52,8.85
42,2025-02-01,70.08,51.69,91.77,3.5,-2.17,9.18,0.03,5.41,14.25,901.2,895.4,8.1
43,2025-02-01,79.5,56.0,92.9,5.44,1.99,8.89,1.6,1.7,6.97,1018.1,1012.65,0.8
44,2025-02-01,85.24,61.06,96.06,2.22,-1.59,6.05,1.79,3.44,11.7,938.63,932.23,1.93
45,2025-02-01,66.11,43.56,88.89,6.63,-0.55,13.8,0.0,1.6,6.62,952.67,944.97,9.45
46,2025-02-01,67.05,39.42,94.32,9.1,2.43,15.73,3.46,1.92,10.6,990.93,982.1,6.6
47,2025-02-01,78.88,58.75,94.75,5.24,-1.67,12.14,0.0,1.5,6.05,936.15,929.55,9.35
48,2025-02-01,86.0,74.2,98.6,7.93,4.88,11.0,2.06,3.16,12.49,1013.43,1008.77,0.2
49,2025-02-01,72.62,47.54,95.23,7.18,-0.05,14.38,0.0,2.42,8.34,933.82,927.52,7.57
50,2025-02-01,78.85,56.15,93.69,5.53,1.09,9.96,1.37,2.17,9.39,977.02,971.36,3.15
51,2025-02-01,60.0,50.0,83.0,12.8,9.2,16.4,0.0,2.5,13.9,1018.4,1011.4,8.9
52,2025-02-01,60.0,37.0,80.0,13.8,10.3,17.4,0.0,3.6,11.7,1021.8,1013.2,9.0
1,2025-02-02,85.0,67.78,99.0,4.27,-0.7,9.22,0.94,2.22,9.22,964.4,959.3,2.35
2,2025-02-02,64.91,40.82,93.45,5.71,-0.79,12.22,0.48,2.17,8.88,937.6,934.88,8.5
3,2025-02-02,64.75,41.0,87.17,10.37,5.15,15.6,0.38,1.91,7.67,1017.43,1013.73,8.67
4,2025-02-02,61.57,37.5,82.79,9.84,5.31,14.34,0.38,2.89,10.12,978.24,974.98,7.0
5,2025-02-02,89.11,70.22,97.78,3.62,-1.12,8.37,8.9,1.63,8.78,892.1,889.3,2.7
6,2025-02-02,90.52,73.48,98.78,9.71,6.5,12.93,1.63,1.67,8.16,976.55,974.08,0.7
7,2025-02-02,84.79,69.02,96.48,9.75,6.38,13.1,5.86,2.96,9.4,1015.02,1010.9,3.03
8,2025-02-02,73.0,52.56,91.22,7.57,3.16,11.98,0.0,1.61,5.81,990.0,985.8,6.25
9,2025-02-02,90.45,79.91,96.64,0.92,-3.4,5.24,2.35,1.57,8.05,936.0,932.23,0.9
10,2025-02-02,85.31,64.83,95.24,8.1,4.3,11.9,2.35,1.73,11.47,979.75,977.28,1.6
11,2025-02-02,83.27,69.93,95.86,11.49,7.21,15.79,3.94,1.8,7.19,999.72,996.87,5.95
12,2025-02-02,71.78,48.89,90.56,5.47,0.48,10.47,0.07,1.42,6.74,954.9,951.15,8.65
13,2025-02-02,80.42,60.0,96.83,5.35,-0.7,11.4,4.09,1.28,6.3,941.93,939.78,7.0
14,2025-02-02,84.67,66.0,97.6,9.0,4.59,13.43,14.98,1.36,5.65,967.83,964.6,4.0
15,2025-02-02,74.06,54.39,97.78,9.24,6.23,12.25,0.97,4.83,14.93,1010.7,1003.36,5.98
16,2025-02-02,69.09,43.91,94.09,4.05,-2.55,10.67,0.0,1.32,7.14,924.4,921.8,8.0
17,2025-02-02,70.94,53.19,87.56,7.19,2.34,12.05,0.0,1.44,7.16,917.7,914.1,3.85
18,2025-02-02,66.33,38.5,89.39,5.46,0.51,10.43,0.5,2.31,8.22,861.27,858.97,6.1
19,2025-02-02,71.11,47.78,95.11,2.73,-4.02,9.48,0.0,1.25,7.12,918.45,914.65,6.35
20,2025-02-02,81.25,53.06,98.19,8.09,2.91,13.24,2.38,1.84,8.59,1014.9,1009.28,3.57
21,2025-02-02,86.71,73.57,95.86,11.56,7.86,15.24,0.26,1.83,8.3,1004.08,1001.6,3.9
22,2025-02-02,77.61,55.71,94.68,2.79,-3.01,8.59,0.09,1.24,5.82,915.58,911.32,7.43
23,2025-02-02,85.82,70.36,94.36,6.74,3.36,10.09,1.09,0.8,5.13,961.77,959.1,3.6
24,2025-02-02,80.14,55.86,96.43,3.62,-1.12,8.36,2.55,2.91,11.98,909.65,904.78,1.67
25,2025-02-02,81.7,61.65,95.4,1.95,-3.11,6.99,0.01,1.26,5.67,999.8,996.1,3.8
26,2025-02-02,77.62,53.0,94.5,3.81,-1.59,9.2,0.66,2.42,9.1,981.4,975.9,7.9
27,2025-02-02,84.91,62.09,99.36,7.15,3.91,10.41,4.73,2.87,10.38,973.1,967.0,3.7
28,2025-02-02,73.91,51.58,92.26,4.16,-1.34,9.65,0.31,1.55,8.5,914.08,911.35,4.42
29,2025-02-02,68.91,51.77,83.82,12.5,7.98,17.06,9.92,1.84,8.01,1012.17,1009.33,7.6
30,2025-02-02,57.82,36.29,81.86,10.17,4.42,15.93,0.0,2.26,7.89,996.56,993.46,8.85
31,2025-02-02,78.05,52.9,96.85,5.58,-0.57,11.74,0.57,1.49,7.07,978.85,974.4,9.1
32,2025-02-02,78.17,53.17,98.17,6.75,2.58,10.9,1.61,2.12,10.58,927.7,922.5,3.3
33,2025-02-02,91.6,70.0,99.04,6.18,3.44,8.93,21.95,3.07,13.12,971.06,964.73,0.58
34,2025-02-02,91.5,79.62,98.25,0.66,-3.31,4.64,2.4,1.74,5.96,909.95,905.7,0.15
35,2025-02-02,74.19,60.39,86.47,16.33,13.4,19.22,2.38,4.52,12.4,1024.3,1020.68,6.8
36,2025-02-02,73.09,48.45,99.18,8.98,4.98,12.96,0.45,2.74,11.03,1005.55,998.7,7.0
37,2025-02-02,90.36,71.71,99.07,4.62,0.42,8.81,4.58,2.31,10.85,909.32,906.06,0.52
38,2025-02-02,80.19,62.91,92.86,14.21,11.41,17.03,3.05,4.83,12.98,970.1,967.23,7.54
39,2025-02-02,90.47,66.21,98.21,4.91,1.72,8.07,13.02,3.26,14.13,923.37,918.32,0.85
40,2025-02-02,88.12,71.88,97.5,1.99,-1.95,5.91,2.38,1.79,9.66,863.8,861.55,1.95
41,2025-02-02,83.56,67.06,96.88,10.54,6.09,14.99,6.31,1.28,5.47,993.96,990.64,2.7
42,2025-02-02,75.31,48.46,94.62,1.73,-5.15,8.63,0.02,2.75,9.26,897.5,893.4,6.5
43,2025-02-02,72.0,52.0,92.5,7.3,2.07,12.52,0.0,2.49,7.51,1014.8,1010.75,8.65
44,2025-02-02,73.71,52.65,94.59,3.69,-1.39,8.75,0.0,1.48,7.06,935.37,931.03,8.8
45,2025-02-02,72.11,50.11,93.44,5.71,-0.73,12.15,4.5,1.58,7.38,946.07,943.87,6.6
46,2025-02-02,69.26,43.63,94.05,8.43,2.64,14.24,0.01,1.33,6.69,987.1,982.9,8.97
47,2025-02-02,95.0,85.25,98.12,1.66,-2.63,5.98,8.02,1.29,9.36,931.45,927.7,0.0
48,2025-02-02,86.2,64.3,97.6,7.28,3.02,11.54,4.06,1.97,13.5,1011.53,1005.37,3.8
49,2025-02-02,84.38,65.23,97.46,4.01,-1.08,9.13,2.14,2.42,11.45,929.6,925.52,0.73
50,2025-02-02,73.62,49.46,93.85,5.08,-1.08,11.22,0.0,1.64,6.86,973.84,969.78,8.3
51,2025-02-02,76.0,64.0,86.0,15.0,11.8,18.1,4.6,2.2,11.4,1011.5,1009.4,8.3
52,2025-02-02,73.0,61.0,88.0,15.4,13.0,17.7,8.2,1.7,11.4,1015.2,1012.5,5.2
1,2025-02-03,88.0,68.78,98.56,5.23,0.34,10.13,0.11,1.02,4.67,966.6,964.35,3.05
2,2025-02-03,67.36,41.82,93.55,5.65,-0.85,12.16,0.0,1.65,6.99,942.3,937.22,6.0
3,2025-02-03,68.75,48.25,89.0,9.12,3.03,15.23,0.03,1.82,6.81,1021.43,1016.67,9.33
4,2025-02-03,79.36,60.86,89.36,8.16,6.21,10.09,3.72,4.08,12.73,981.35,976.85,0.0
5,2025-02-03,85.0,64.33,96.56,3.58,-1.17,8.33,1.58,1.31,6.2,895.6,891.7,5.3
6,2025-02-03,72.09,50.52,93.57,9.04,4.13,13.93,0.03,3.14,10.25,979.63,973.37,7.28
7,2025-02-03,76.17,54.79,94.9,10.15,5.6,14.7,0.01,2.98,10.46,1019.62,1014.41,7.8
8,2025-02-03,64.33,44.44,84.89,8.53,2.85,14.18,0.0,1.59,6.61,994.43,989.73,8.15
9,2025-02-03,86.27,68.36,97.55,3.47,-1.79,8.68,0.05,2.06,6.53,939.0,935.9,4.45
10,2025-02-03,66.45,45.59,90.34,8.4,3.56,13.24,0.01,2.68,10.3,983.65,978.52,9.57
11,2025-02-03,83.2,70.64,95.0,11.04,8.51,13.53,3.25,2.02,8.77,1002.25,994.8,4.6
12,2025-02-03,68.56,47.56,87.44,6.74,1.16,12.36,0.0,2.01,6.86,959.1,954.5,8.75
13,2025-02-03,63.83,41.25,93.58,7.56,2.34,12.79,0.0,2.71,9.33,946.02,940.58,9.07
14,2025-02-03,80.36,60.14,97.43,9.16,4.87,13.46,0.8,2.62,9.09,970.4,964.0,5.8
15,2025-02-03,78.83,58.56,94.78,8.98,3.6,14.36,0.01,2.02,6.8,1010.8,1007.81,8.74
16,2025-02-03,62.0,39.91,86.64,5.58,-0.78,11.95,0.0,1.76,7.64,929.2,924.13,8.6
17,2025-02-03,56.56,32.38,85.81,8.74,1.47,16.0,0.0,1.86,8.98,922.15,917.65,8.0
18,2025-02-03,83.33,64.44,92.94,4.43,2.4,6.48,5.42,2.63,9.82,862.29,857.66,0.22
19,2025-02-03,69.89,46.0,94.33,4.96,-1.19,11.06,0.0,1.7,6.47,922.3,918.25,8.55
20,2025-02-03,86.94,73.31,97.69,8.91,5.38,12.44,0.09,1.06,4.81,1017.9,1014.82,3.2
21,2025-02-03,73.29,59.36,93.29,10.04,5.35,14.74,0.0,2.55,10.48,1006.2,999.98,4.9
22,2025-02-03,70.38,46.38,91.83,4.1,-2.3,10.5,0.04,1.72,6.6,919.42,915.46,7.5
23,2025-02-03,66.36,46.55,93.27,9.17,4.44,13.87,0.42,1.4,7.5,963.93,958.6,3.5
24,2025-02-03,79.57,55.79,96.36,4.23,-2.41,10.85,0.07,1.45,5.34,912.08,909.12,8.7
25,2025-02-03,73.1,47.35,95.2,2.79,-3.16,8.76,0.0,1.78,7.21,1003.7,999.7,3.8
26,2025-02-03,79.75,61.25,93.5,5.21,1.05,9.41,0.0,2.58,7.35,984.0,981.4,8.0
27,2025-02-03,86.0,64.18,98.73,7.68,2.63,12.75,0.02,1.28,5.28,973.9,971.1,5.5
28,2025-02-03,63.27,38.95,88.95,5.52,-0.28,11.33,0.01,1.38,7.71,918.33,914.0,9.22
29,2025-02-03,85.64,73.09,93.32,10.37,8.76,11.99,13.39,3.37,11.98,1014.98,1008.13,0.0
30,2025-02-03,71.32,52.68,88.64,8.93,3.59,14.27,0.22,2.26,8.43,1000.61,996.08,6.03
31,2025-02-03,79.4,60.55,95.85,6.62,1.26,12.0,0.01,2.41,7.66,982.05,978.85,7.2
32,2025-02-03,77.09,51.09,97.0,6.95,0.28,13.62,0.0,0.62,4.22,928.8,926.5,3.9
33,2025-02-03,88.16,70.96,98.64,7.98,3.94,12.02,1.09,1.4,5.81,979.41,976.9,5.78
34,2025-02-03,83.25,60.62,98.25,3.97,-2.26,10.19,0.04,1.67,5.96,912.7,909.8,7.4
35,2025-02-03,75.54,61.53,87.06,16.49,13.87,19.11,0.52,4.13,11.76,1021.8,1018.86,5.8
36,2025-02-03,77.45,52.64,96.36,9.14,3.14,15.17,0.0,1.16,5.73,1005.4,1002.2,9.25
37,2025-02-03,83.21,65.23,97.31,3.19,-1.53,7.92,0.4,3.25,9.22,912.34,908.56,7.22
38,2025-02-03,76.61,61.34,90.95,14.0,11.2,16.81,1.14,4.39,11.72,967.84,965.16,6.81
39,2025-02-03,82.35,62.25,97.1,6.94,2.1,11.78,0.1,1.43,6.01,926.3,923.32,6.6
40,2025-02-03,85.38,67.88,98.25,1.8,-3.16,6.72,0.6,1.51,7.06,867.65,863.7,5.95
41,2025-02-03,82.25,64.19,95.88,10.1,6.26,13.95,2.19,2.17,8.68,996.0,989.0,3.8
42,2025-02-03,73.46,43.85,96.08,3.8,-3.51,11.13,0.0,1.26,5.84,901.1,897.5,9.3
43,2025-02-03,69.5,51.5,89.7,8.05,2.16,13.97,0.0,2.54,8.26,1018.9,1014.35,9.55
44,2025-02-03,76.12,57.65,94.29,4.53,-0.85,9.89,0.0,1.52,6.02,939.17,935.17,7.4
45,2025-02-03,64.67,42.33,90.56,6.76,0.77,12.75,0.0,2.18,7.45,951.07,945.87,9.45
46,2025-02-03,68.16,44.11,92.0,8.25,1.82,14.69,0.0,1.19,5.39,991.27,986.63,9.37
47,2025-02-03,88.88,69.75,98.88,3.48,-2.02,8.94,0.04,1.5,5.72,934.25,931.05,7.65
48,2025-02-03,86.5,68.0,97.7,8.82,4.4,13.24,0.09,1.27,4.83,1014.23,1011.47,4.4
49,2025-02-03,88.62,72.77,97.69,2.72,-2.42,7.86,0.06,1.93,6.46,932.68,929.45,4.3
50,2025-02-03,73.23,51.69,93.23,6.39,0.07,12.69,0.0,2.15,7.0,977.74,973.8,8.38
51,2025-02-03,94.0,65.0,98.0,12.8,9.8,15.8,26.2,1.7,11.7,1013.7,1007.2,1.5
52,2025-02-03,80.0,71.0,95.0,13.2,10.3,16.0,6.2,2.5,11.1,1016.4,1011.0,1.1
1,2025-02-04,80.33,55.44,99.33,6.2,-0.74,13.12,0.0,1.88,5.25,973.2,966.05,8.55
2,2025-02-04,59.55,33.64,92.09,6.09,-1.49,13.64,0.0,0.96,5.14,947.28,942.08,8.7
3,2025-02-04,59.17,32.83,86.67,10.17,3.13,17.19,0.02,1.51,5.3,1025.93,1021.2,9.6
4,2025-02-04,67.21,45.93,87.57,10.2,5.85,14.54,0.02,2.78,9.06,987.88,981.08,7.4
5,2025-02-04,70.5,45.1,94.4,5.07,-2.05,12.18,0.0,1.24,5.33,901.8,895.2,8.7
6,2025-02-04,68.75,44.46,94.08,8.29,1.28,15.33,0.0,1.4,5.08,986.1,979.58,9.42
7,2025-02-04,79.88,57.71,96.14,10.15,4.56,15.75,0.0,1.82,6.34,1024.64,1019.51,7.9
8,2025-02-04,64.26,41.32,86.05,8.85,2.65,15.05,0.01,1.63,5.69,998.7,993.87,8.2
9,2025-02-04,85.36,66.18,97.73,3.44,-2.43,9.34,0.05,1.35,5.31,945.5,938.5,3.7
10,2025-02-04,65.45,44.0,87.55,8.3,1.95,14.65,0.0,1.46,5.39,989.82,983.65,9.63
11,2025-02-04,74.67,55.07,93.64,11.37,6.01,16.77,0.0,1.55,5.8,1007.95,1001.5,9.55
12,2025-02-04,64.0,37.25,87.38,7.61,1.19,14.04,0.0,1.94,7.64,963.1,958.6,9.55
13,2025-02-04,62.42,38.0,90.5,6.56,-0.39,13.51,0.0,1.34,5.07,952.25,945.97,9.2
14,2025-02-04,72.07,47.57,95.93,8.65,2.13,15.19,0.0,1.18,4.95,977.13,970.4,10.0
15,2025-02-04,80.67,67.24,96.18,8.6,3.57,13.62,0.01,3.19,7.72,1015.6,1006.9,2.9
16,2025-02-04,62.09,37.0,91.45,5.54,-1.97,13.06,0.02,1.0,5.4,934.37,929.0,8.8
17,2025-02-04,63.81,39.2,89.13,8.11,0.62,15.58,0.0,1.39,5.16,926.7,921.85,8.0
18,2025-02-04,71.5,43.72,91.89,6.02,0.91,11.11,0.01,2.15,6.96,868.89,862.2,8.9
19,2025-02-04,66.67,40.11,94.44,5.14,-2.54,12.81,0.0,1.58,5.42,927.75,922.2,9.0
20,2025-02-04,74.62,46.88,98.38,9.07,2.78,15.39,0.0,1.33,5.7,1024.52,1016.58,8.23
21,2025-02-04,72.07,51.57,93.64,10.55,4.31,16.81,0.0,1.4,4.92,1012.7,1006.12,9.9
22,2025-02-04,64.38,43.86,84.0,4.51,-2.24,11.28,0.03,1.4,5.82,923.56,919.18,7.53
23,2025-02-04,61.92,41.75,84.17,8.73,2.7,14.78,0.0,1.2,5.7,960.78,954.12,7.5
24,2025-02-04,80.79,59.08,97.0,3.32,-3.31,9.94,0.03,1.25,4.19,918.5,911.12,5.5
25,2025-02-04,63.75,40.0,84.35,3.82,-3.35,10.99,0.01,1.36,5.75,1007.6,1003.4,2.4
26,2025-02-04,75.0,54.0,95.88,4.82,-1.78,11.4,0.0,2.03,7.18,990.2,983.6,9.4
27,2025-02-04,77.09,56.2,95.1,7.56,2.37,12.75,0.02,1.63,6.02,980.4,972.2,4.5
28,2025-02-04,63.73,41.89,88.42,5.97,-0.87,12.76,0.0,1.57,5.83,923.88,918.25,8.96
29,2025-02-04,69.32,50.0,87.91,11.87,7.09,16.66,0.04,1.65,5.73,1022.05,1014.78,7.2
30,2025-02-04,59.21,36.89,87.61,10.12,4.03,16.22,0.0,1.77,6.72,1005.94,1000.44,9.12
31,2025-02-04,77.2,50.3,98.45,6.35,-1.12,13.79,0.01,1.04,5.92,987.65,982.0,9.4
32,2025-02-04,78.67,56.08,97.25,5.8,-0.67,12.27,0.0,0.85,3.75,935.2,928.0,3.25
