fecha,actual_mean,actual_min,actual_max,actual_std,predicted_mean,predicted_min,predicted_max,predicted_std
2023-11-13,16.926163913538108,6.6020199999999996,26.297539999999998,3.414087100384656,16.28909,9.242959,23.622486,1.572006
2023-11-14,16.854478663646656,6.802539999999999,27.901699999999998,3.7884053291129023,16.159721,9.523175,23.857986,1.6044464
2023-11-15,16.17101566101695,3.599789999999999,29.19951,4.1176166817559166,15.658851,9.630911,23.069391,1.6429439
2023-11-16,15.856030587570618,2.797709999999998,27.80144,3.7162703243598916,15.442971,8.412948,24.510246,1.6314311
2023-11-17,14.793830985277461,2.2017199999999986,26.297539999999998,4.04912858717069,14.490305,7.205339,22.05593,1.6824975
2023-11-18,14.878270419026046,7.398529999999998,25.501029999999997,3.4750067653284327,14.691916,8.913045,22.970625,1.6760672
2023-11-19,14.80953498866213,5.900199999999999,24.598689999999998,3.3978982784344502,14.65732,8.770837,23.124197,1.673598
2023-11-20,13.44139268707483,1.7004199999999983,26.397799999999997,4.322546064092675,13.4459305,3.6040933,23.62899,1.9178126
2023-11-21,11.771042866817155,-5.200810000000001,30.001589999999997,5.431817065813723,11.547703,4.642191,23.494255,2.1152978
2023-11-22,11.043717799097065,-6.598880000000001,25.400769999999998,5.04593605499507,10.718841,4.5746775,21.262972,2.1605906
2023-11-23,10.456654229471315,-3.401700000000001,24.19765,4.4964574216133855,10.261869,2.957597,20.950548,2.1652906
2023-11-24,10.9085771509009,0.402609999999999,23.000099999999996,3.9307417152956488,10.828749,2.8605359,20.427097,1.9767618
2023-11-25,10.883430608108107,-3.5019600000000004,23.200619999999997,3.974929159779316,10.886437,2.4423347,21.177767,2.1781435
2023-11-26,10.110259695603157,1.1991199999999977,22.79958,3.9484073903961576,10.403643,4.3474083,20.591293,2.0061588
2023-11-27,10.720091997742662,-0.5999900000000018,21.89724,4.0044692907928505,10.892495,5.4442396,21.024603,1.9585459
2023-11-28,12.230866892655367,-4.298470000000001,21.602030000000003,3.684445032632242,12.235022,4.897645,21.337532,1.9509302
2023-11-29,13.405611176470586,-1.301810000000002,21.802549999999997,3.4999897877727992,13.262829,6.675892,21.274946,1.7123661
2023-11-30,13.504389175141242,0.7980799999999988,22.79958,4.173116159632197,13.321948,6.36273,21.794632,1.7654752
2023-12-01,10.412126832579183,-4.69951,22.89984,5.041125376912256,10.640809,2.595638,21.394217,2.1756601
2023-12-02,8.356765107344632,-8.899289999999999,22.599059999999998,4.9768963878769,8.719428,-0.57266086,20.804459,2.2551029
2023-12-03,7.592149003397507,-7.200440000000001,22.29828,4.893527734476119,8.171862,-0.10574898,21.501657,2.408126
2023-12-04,9.13270502831257,-5.000290000000001,21.89724,4.141401843916212,9.469411,2.3175964,20.322163,2.035247
2023-12-05,8.111055728813557,-6.99992,22.79958,4.980682823880004,8.513226,0.98912185,20.41119,2.2680779
2023-12-06,8.506576512415348,-3.6022200000000004,22.29828,5.038949230727605,9.009389,3.5513637,18.36489,2.1340137
2023-12-07,9.950943163841806,-1.301810000000002,22.599059999999998,4.765158405607338,10.316784,0.44093695,20.614285,2.0046468
2023-12-08,10.685289446327683,-3.99769,22.39854,4.596208114931828,10.73288,0.7014125,21.294863,2.0613585
2023-12-09,12.035341252821668,-1.301810000000002,24.002699999999997,4.3911770868494395,11.868132,6.529368,20.30789,1.7811133
2023-12-10,13.834413532731375,2.9982299999999977,24.002699999999997,3.654295956110271,13.584679,6.6539173,20.52555,1.6824228
2023-12-11,14.035893050847456,4.401869999999997,24.19765,3.786269056486953,13.528589,6.757743,20.933657,1.6650374
2023-12-12,13.483720539932508,1.4998999999999987,23.40114,4.084320560794561,13.230991,7.038859,21.174627,1.7489148
2023-12-13,10.663576382022471,-5.702110000000001,24.19765,4.774433714044016,10.381481,3.4635718,22.559864,2.1211095
2023-12-14,9.161309831460672,-7.802,22.498800000000003,4.631654337020985,9.186514,2.3376873,20.910437,2.1386578
2023-12-15,9.737299316143496,-5.200810000000001,21.602030000000003,3.9703791412267595,9.851856,3.1758807,20.091026,1.9435015
2023-12-16,8.782737443946187,-1.2015500000000006,22.39854,4.372409767409862,8.940316,2.2143352,19.666367,2.0004468
2023-12-17,7.993124370786516,-2.8001400000000007,21.802549999999997,4.443988932809447,8.30402,1.2740474,19.645039,2.2563486
2023-12-18,7.543562786516853,-3.5019600000000004,21.100730000000002,4.459194989429089,7.925723,0.29127565,18.710655,2.2070055
2023-12-19,7.517642789651292,-4.5992500000000005,21.200989999999997,4.566727897309611,7.9031444,0.11229725,18.444317,2.0850296
2023-12-20,8.380823622047243,-4.799770000000001,21.40151,4.4691477781666915,8.733769,2.336321,18.98693,2.1051767
2023-12-21,9.294001,-3.0006600000000003,20.59943,4.102629450089783,9.494717,3.457081,19.401905,1.9606391
2023-12-22,10.207261955056177,-3.6022200000000004,20.799949999999995,3.990931956166556,10.306295,3.2068062,18.692537,1.9752457
2023-12-23,8.902530022446687,-0.8005100000000014,19.99787,3.9796716139448227,9.35892,2.7661936,19.382908,1.981598
2023-12-24,8.28030867117117,-1.7975400000000012,20.298649999999995,4.2429226248099114,8.766967,2.331635,18.75073,1.9478115
2023-12-25,7.964508413948256,-2.3991000000000016,20.799949999999995,4.635206542851471,8.39023,1.2271677,19.237553,2.065503
2023-12-26,7.490434999999999,-3.5019600000000004,21.100730000000002,4.895182785159646,7.956095,1.3359185,19.888222,2.2787302
2023-12-27,7.8632172860360345,-4.5992500000000005,21.100730000000002,4.956453732143143,8.182948,1.3125991,17.05455,2.1407135
2023-12-28,8.521955191011234,-1.7975400000000012,23.000099999999996,4.90925831949219,8.740338,1.3894814,18.171759,2.085732
2023-12-29,9.570191640449435,-2.19858,23.80218,4.400334072547759,9.489009,2.907311,18.313227,1.894435
2023-12-30,9.894565910112357,-2.19858,22.097759999999997,4.244330103898977,9.98082,4.4314303,17.644129,1.8149105
2023-12-31,9.38165049493813,-4.69951,22.39854,4.325477679412679,9.510544,2.9233482,19.382446,1.9987124
2024-01-01,9.169551644144143,-4.799770000000001,21.00047,4.623875458688498,9.150851,1.7265108,19.871456,1.96194
2024-01-02,10.258508354002254,-0.0986900000000014,21.997500000000002,4.450095575340541,10.12486,2.8088205,19.510948,1.9957459
2024-01-03,11.92108211235955,0.402609999999999,21.802549999999997,3.98443277298593,11.71641,5.572532,19.282452,1.7644304
2024-01-04,10.478533934977579,-2.3991000000000016,21.301249999999996,4.426648601902602,10.526931,5.0608916,18.899004,1.8544186
2024-01-05,8.305316008968608,-7.802,21.802549999999997,4.886296109082568,8.512248,0.84024906,19.430422,2.074084
2024-01-06,7.279053187429852,-10.59814,20.799949999999995,4.969626274161026,7.531753,-1.4169647,18.9769,2.105408
2024-01-07,6.775415977528088,-11.60074,20.799949999999995,5.12996806757218,7.0463586,-1.3575503,19.390152,2.3150647
2024-01-08,5.797725799549548,-11.801260000000001,21.200989999999997,5.515064467534538,6.436767,-0.63156223,20.389874,2.3603702
2024-01-09,6.668158267716534,-8.999550000000001,21.802549999999997,5.215235439958662,7.146039,0.41760916,19.699005,2.2377822
2024-01-10,7.377880855855854,-7.40096,22.39854,5.380382838925164,8.008974,1.3475517,19.775497,2.1258304
2024-01-11,6.761109988738738,-7.10018,24.999729999999996,5.946118063738146,7.3289227,0.28920564,20.532162,2.3496642
2024-01-12,6.827260786516852,-5.200810000000001,25.20025,6.069887527914507,7.3056245,1.2473698,19.572495,2.3500586
2024-01-13,8.784312128378376,-1.001030000000001,25.400769999999998,5.180403029788952,8.7523775,3.2712455,19.922586,2.0593417
2024-01-14,11.410439977502811,-2.19858,24.999729999999996,4.63187769391367,11.123218,6.1225896,19.285088,1.8554819
2024-01-15,12.827929887260428,-2.0983200000000006,24.999729999999996,4.107448861862721,12.4946375,6.1186137,20.22215,1.7097707
2024-01-16,13.399189147025812,-1.9980600000000008,26.59832,4.388640889624819,12.816038,6.5055156,20.063673,1.6269462
2024-01-17,13.288077387387386,-3.0006600000000003,22.39854,3.902890872531816,12.721363,4.393845,22.29982,1.6760203
2024-01-18,12.492004309764308,-4.298470000000001,21.200989999999997,4.165942205303749,12.060504,4.6714134,20.290676,1.6921073
2024-01-19,7.893253524130189,-6.39836,21.50177,5.559385814398473,8.260549,-0.1680766,19.726465,2.2681448
2024-01-20,6.550728542600896,-4.69951,21.200989999999997,5.028777963826457,7.027742,-1.160005,19.184818,2.2058618
2024-01-21,8.246162858744393,-2.499360000000001,20.298649999999995,4.472929290639232,8.613602,2.8852265,18.902384,2.0805995
2024-01-22,9.844316374859707,1.1991199999999977,20.49917,3.9229721576113588,10.072373,3.198284,18.447514,1.800587
