fecha,actual_mean,actual_min,actual_max,actual_std,predicted_mean,predicted_min,predicted_max,predicted_std
2023-09-19,19.26580294450736,7.29827,26.197279999999996,3.141123476314507,19.965816,16.225618,23.234558,0.9066251
2023-09-20,19.34039576923077,0.0015699999999999159,25.60129,3.221602540467761,20.029902,11.3189,24.503115,1.0412147
2023-09-21,18.196268323895808,4.60239,26.79884,4.109540074350768,18.895689,13.961452,23.136492,1.057877
2023-09-22,16.891821738148984,0.89834,26.397799999999997,4.242972444186506,17.730793,14.239679,20.708817,0.96093816
2023-09-23,17.353098513513512,2.30198,27.600919999999995,3.756501523606955,18.31583,13.991053,21.351053,0.9311565
2023-09-24,19.230018245219345,9.398159999999997,25.90207,2.9907177153592,19.809465,15.873932,24.623909,0.84256995
2023-09-25,20.27655169853768,10.801799999999997,26.002329999999997,2.6861299412647868,20.651499,16.548803,25.271444,0.9579028
2023-09-26,20.60515681306306,10.601279999999997,26.99936,2.61026281601567,20.864737,17.002008,23.989885,0.87141573
2023-09-27,21.04846106981982,11.00232,26.397799999999997,2.586204567527256,21.146036,17.888071,24.47538,0.87731695
2023-09-28,21.301388463276833,11.798829999999999,27.50066,2.565030265227428,21.369066,17.63463,24.40796,0.895285
2023-09-29,22.133908547297295,13.001949999999995,28.79847,2.587667783040387,22.021671,18.545698,25.07603,0.91037536
2023-09-30,23.10668983089064,13.202469999999998,29.80107,2.3921959013304686,22.578072,19.318066,26.629066,0.90912646
2023-10-01,23.36163507328072,13.79846,30.10185,2.312355724457252,22.58698,18.349241,26.423237,0.96913654
2023-10-02,22.947191286681715,12.600909999999997,30.59758,2.676930900723366,22.215048,18.542837,26.021767,0.92849475
2023-10-03,21.862518656884877,9.49842,33.29903,3.7057607272974944,21.447374,18.6082,25.09688,0.8980932
2023-10-04,22.257265688487582,9.799199999999999,34.00084999999999,3.588211075711971,21.658594,18.090536,27.464867,0.95591694
2023-10-05,22.22873402951192,11.39779,32.201739999999994,3.242172055522168,21.637514,16.809608,26.154877,0.9490055
2023-10-06,22.763296327683612,10.70154,32.001219999999996,3.238953840987852,21.846249,18.283274,25.140089,0.8924472
2023-10-07,22.95056858597285,10.200239999999999,32.99825,3.225909921323653,21.865713,18.893568,24.901735,0.92278445
2023-10-08,22.47356487556561,8.802169999999998,33.198769999999996,3.271023272342566,21.455137,17.793621,25.781075,0.92935354
2023-10-09,21.743705848416287,10.200239999999999,33.59981,3.495481685872889,20.825254,16.737186,24.016665,0.96368366
2023-10-10,21.08068429378531,9.799199999999999,33.59981,3.5790593961995514,20.38631,17.272396,26.227186,1.0246713
2023-10-11,20.84662232505643,8.401129999999998,32.001219999999996,3.35105057851334,20.169868,14.532109,22.962816,0.94711745
